"it","objective","sim.id","hlim3h","hlim3l","adcrh","adcrl","ksat_seq1","ksat_seq2","ksat_seq3","ksat_seq4","ksat_seq5"
145,0.514021405231706,"SEQ_F1_S2",-988.718970816006,-5919.15402981303,1.04903414087987,0.506919282215306,42.2492449729978,15.5632269976165,98.5491157762633,93.5058370343936,47.6941654209256
146,0.503291077351699,"SEQ_F1_S2",-3785.25591330615,-8459.18993027991,0.866569014965081,0.534383129506277,38.3970166195672,18.3377492258664,87.8326476369712,91.2846853771011,34.6900008872104
147,0.502536650943435,"SEQ_F1_S2",-7394.36735544542,-9084.4423215623,0.621263879503003,0.565067563006568,37.1594235076167,20.2942297324474,55.2318008905285,87.9167937751726,38.539331342433
148,0.504089702449968,"SEQ_F1_S2",-6105.50834979536,-7496.29269995711,0.603214868250201,0.527398104062508,45.428129833221,6.50611138620547,45.6815560551469,90.2613769864183,38.3373841778436
149,0.504716287641297,"SEQ_F1_S2",-3621.54384605824,-6605.59795745675,0.567317155263461,0.512958500514335,35.1536542014258,2.37045567085871,45.3752080668195,84.8909274148255,32.3249697755696
150,0.523119606229077,"SEQ_F1_S2",-3690.56064711047,-7255.01943565573,0.665198066174004,0.561720635304477,11.1424999811115,13.4546799725409,42.2960948330319,91.8826999724729,50.1053442469953
151,0.531783463562798,"SEQ_F1_S2",-1706.71227955811,-8606.36962078121,0.834737570464007,0.57351794613588,1.70879960742334,6.71249311953327,62.0277931051859,97.4524993167936,78.5421927084183
152,0.523200766002307,"SEQ_F1_S2",-2259.96637722781,-9036.53351478894,0.786970564644843,0.286661706736565,12.0111328164561,15.9016425414779,66.2220588400404,78.1400695649062,79.8392800338447
153,0.529767689718885,"SEQ_F1_S2",-5859.27806344707,-9660.08816940643,0.542331501841367,0.317262823341917,10.7769001190065,17.8528106514388,33.7097325912391,74.7813227389685,83.6781584707461
154,0.529227444482071,"SEQ_F1_S2",-5066.52394527255,-6647.19691611286,0.482921224351757,0.453760619264868,10.243055118826,31.1621865685381,31.2186805406107,80.3045913082091,95.8356131722742
155,0.510712650247085,"SEQ_F1_S2",-3781.13839302722,-5063.32733110299,0.464920854881581,0.416192678880906,18.4894774195575,17.4112269699983,21.6941734548929,82.6428559070216,95.6342102519064
156,0.509782319639629,"SEQ_F1_S2",-2495.75284078188,-3479.45774609313,0.446920485411404,0.378624738496944,26.735899720289,3.66026737145857,12.1696663691752,84.981120505834,95.4328073315387
157,0.508977329247734,"SEQ_F1_S2",-2762.89702046984,-3633.41824257655,0.3493061385969,0.20792191441982,22.3230666780547,42.7811524487381,23.6283419222194,79.2628358943186,94.4256859322222
158,0.503065505217514,"SEQ_F1_S2",-1478.65010477557,-2050.95170103364,0.331321714442567,0.170387252945828,30.5621840282749,29.0423738998327,14.1122719563057,81.5990291818941,94.2244614211467
159,0.513201929411444,"SEQ_F1_S2",-2514.44794843608,-3287.43258693656,0.49796936177558,0.212585731938702,34.9349443587903,24.8663286441345,42.5043691169342,88.8491368933531,86.3689689068586
160,0.514179710639884,"SEQ_F1_S2",-736.860879429645,-4565.74793182709,0.696780571308904,0.200459811100134,30.6780807996799,32.8605013187322,44.7705960552492,97.082673640221,89.8536044271329
161,0.518871915623024,"SEQ_F1_S2",-903.126068848387,-2895.08661298,0.762071954248051,0.210750619424284,23.696422558661,29.0140765587247,61.1478941162945,98.4164931163661,87.7525157898577
162,0.51818298520588,"SEQ_F1_S2",-3679.82784114681,-5417.10664402877,0.580901009994726,0.238019672190334,19.8715171430563,31.7689197619055,50.5074353320613,96.2110955585366,74.840586696629
163,0.512590795656891,"SEQ_F1_S2",-2398.94126675045,-3838.78076080252,0.562963643616017,0.200583223350931,28.0890761418786,18.0660898957467,41.0162649726871,98.5411759976495,74.6398887066036
164,0.514036069418349,"SEQ_F1_S2",-2665.15719846877,-3992.20628954519,0.465688478135514,0.0304735417111414,23.6915764051146,57.0510413278107,52.4351249762059,92.8427607543778,73.6362667598868
165,0.510291966062104,"SEQ_F1_S2",-5437.10008226811,-6509.90392189779,0.284828036195249,0.0576958590362869,19.873226356231,59.8011631051015,41.8129024885165,90.6411429474667,60.746466953813
166,0.505967446880136,"SEQ_F1_S2",-4158.40877293346,-4934.2830741811,0.266921412018463,0.0203235711693033,28.0767015786102,46.1218180222586,32.3379987019218,92.9672299461914,60.5461129327965
167,0.498550483296818,"SEQ_F1_S2",-3598.35061582995,-6827.58628048057,0.202458550943205,0.103824292390777,46.1205379816862,46.9124002837745,20.2628155105889,82.0713964383744,51.5394493474564
168,0.496555018226142,"SEQ_F1_S2",-5250.87291449896,-6954.9506798302,0.247305381518331,0.189637298084379,52.2466213709377,50.1258679942203,6.4169425985267,98.5382659893449,47.3391229141452
169,0.487786492592208,"SEQ_F1_S2",-4655.33037931237,-8846.75289684729,0.280661512842816,0.206865467145882,47.6268829580612,49.9574865286557,17.5196629642346,81.6723167305291,33.0502538159504
170,0.489130227381784,"SEQ_F1_S2",-6305.09955713972,-8973.90510566696,0.32543362809093,0.292535507401348,53.7427602230926,53.1656005655476,3.69685743305782,98.1117522905671,28.8569251739881
171,0.490996420477682,"SEQ_F1_S2",-3851.01892035698,-8093.92605702688,0.289967790228513,0.2782696225962,43.5918938708763,49.0796997420201,3.39419502981474,92.8059130627377,22.916844410863
172,0.502999075504678,"SEQ_F1_S2",-1891.03766547244,-9429.01853433073,0.457467613201778,0.289925003353009,34.271687649955,42.4186262119258,22.888506879956,98.3087037431593,51.011577276534
173,0.506797027897841,"SEQ_F1_S2",-3975.25923244111,-5473.55894935153,0.605896859907725,0.283895109959465,27.9599166202816,36.0469058473576,33.2177767173157,91.9235661810858,61.8779499997286
174,0.521225185562858,"SEQ_F1_S2",-2015.27797755658,-6808.65142665538,0.773396682880991,0.295550490716274,18.6397103993603,29.3858323172633,52.712088567457,97.4263568615074,89.9726828653996
175,0.531571019131739,"SEQ_F1_S2",-2180.28679343314,-5150.61436599654,0.83819469516123,0.305763537126752,11.7108086657331,25.5684728493794,68.9656324978378,98.7500974058825,87.8874709861089
176,0.543997500816372,"SEQ_F1_S2",-4936.15330480553,-7653.71016617118,0.658383185303557,0.332827973813663,7.91460381248151,28.3026448096052,58.4050154659145,96.5612482703652,75.0724278510338
177,0.538706824917396,"SEQ_F1_S2",-7689.79341293234,-10154.7837709345,0.478716941164485,0.35987054574427,4.12146582867776,31.0346078931307,47.8529301215523,94.3741674573698,62.2677377042149
178,0.516656218077334,"SEQ_F1_S2",-6419.54513477483,-8589.56654123218,0.460928552080953,0.32274502219743,12.2707745790102,17.4455857335563,38.440587883227,96.6848956084135,62.0687065945482
179,0.518223089594729,"SEQ_F1_S2",-5149.29685661733,-7024.34931152986,0.443140162997421,0.28561949865059,20.4200833293427,3.85656357398199,29.0282456449016,98.9956237594573,61.8696754848814
180,0.515724780074146,"SEQ_F1_S2",-5711.13184740035,-6404.71122554614,0.495347723099277,0.361973088051797,20.3240313172915,6.21802215686824,38.0852999066924,85.0633427365412,60.3793734171643
181,0.520922802198316,"SEQ_F1_S2",-6734.90146337571,-7626.83344704847,0.660060170569128,0.403681536179672,24.6460128619754,2.09047132840458,66.1476931475868,92.2292583956331,52.6151030010097
182,0.513239291606432,"SEQ_F1_S2",-9481.96244747439,-10121.9313713296,0.480823193312234,0.430659496749394,20.8619376184976,4.8159070796495,55.6208193325131,90.0474030570509,39.8410064108321
183,0.511011724493761,"SEQ_F1_S2",-8194.3373064849,-10335.0063602687,0.546382168891018,0.38456194917337,35.6410989434891,15.7959930587928,66.9753335914939,94.8831379476603,45.4249593760387
184,0.514775229364992,"SEQ_F1_S2",-6928.12056491902,-8774.75684486593,0.528650236913337,0.34755425527388,43.7645432726778,2.25009997959017,57.5928644124745,97.1865322685746,45.2265599548499
185,0.508315173326724,"SEQ_F1_S2",-4742.51806022963,-8225.8453572826,0.466541379883198,0.312184470206751,22.4935882164539,21.0007354904559,73.926610440479,83.8714127460712,39.2522439808262
186,0.506279547468218,"SEQ_F1_S2",-3477.290564848,-6666.81480450205,0.448823301178398,0.275205688987671,30.6106860126662,7.46542529378912,64.5514714218734,86.1730075140591,39.0539995614344
187,0.507855711286175,"SEQ_F1_S2",-4497.85386811468,-7885.10949884474,0.613019890778119,0.316783511704121,34.9191316757053,3.35080141536431,92.5259769127505,93.316480461345,31.3140458260256
188,0.509685214567472,"SEQ_F1_S2",-3718.83358691184,-4924.41419929958,0.55463884927326,0.450916591464493,34.3945351171696,16.4296029401652,90.0780803651551,98.7440627788946,43.2608822576092
189,0.506658684818769,"SEQ_F1_S2",-1282.30565995973,-4050.72916425722,0.519426679343171,0.436752742807917,24.3162724149473,12.3729263525806,89.7775827421809,93.4761733457779,37.3632876754364
190,0.535820313109025,"SEQ_F1_S2",-861.04540073922,-3514.69422843593,0.575128755647268,0.392509308402691,6.50918229854466,20.7675712448652,97.5141975607721,73.2771728558815,48.2205501344397
191,0.511717407615012,"SEQ_F1_S2",-1792.19836510126,-5384.92265256621,0.473848539903993,0.40681181767905,2.37417886259834,39.1728361304802,85.8457907876416,75.2691746097922,35.3323045793767
192,0.51945582960791,"SEQ_F1_S2",-3420.17115307963,-5510.39495418987,0.51802913574962,0.491350004084363,8.40925449372318,42.3385652657944,72.2056091424082,91.4914159397648,31.1943772790527
193,0.491377216772677,"SEQ_F1_S2",-3583.14762479447,-3872.77923842853,0.582029058174785,0.501437260699094,1.56569312758276,38.5682226084157,88.2589650104804,92.7988525287864,29.1348480771772
194,0.505535799441435,"SEQ_F1_S2",-542.292184707887,-1807.1536295819,0.607686824912028,0.400539979279987,10.8011775022828,43.1462854333548,91.6751375813424,74.7092183002885,33.042822667194
195,0.48920172221192,"SEQ_F1_S2",-3260.48477813049,-4276.03099957964,0.430333418173955,0.427234433109277,7.05686845369794,45.8430800497705,81.2588888698431,72.5502917036153,20.4029668576302
196,0.468044800276238,"SEQ_F1_S2",-2007.49025456122,-2732.0740812849,0.412786648390402,0.390613184737024,15.0954853214593,32.4386372810658,71.9743942703401,74.8296332847075,20.2066391831743
197,0.463685123329296,"SEQ_F1_S2",-754.495730991954,-1188.11716299015,0.395239878606848,0.353991936364772,23.1341021892206,19.034194512361,62.6898996708371,77.1089748657997,20.0103115087183
198,0.443402559853563,"SEQ_F1_S2",-1765.25357273875,-2394.70661405492,0.557858885183681,0.395170283870402,27.4011527736553,14.9591034938573,90.3956291472813,84.1838140998424,12.3447224092662
199,0.435269945286641,"SEQ_F1_S2",-513.154800328461,-851.8534525388,0.540324659381027,0.35857521560114,35.4340229280508,1.56424340482082,81.1177719245916,86.4615262062445,12.148535087173
200,0.417238985306218,"SEQ_F1_S2",-773.426575969677,-1001.85324607782,0.445221485495131,0.19226379836787,31.1347119984542,39.6787261370028,92.2816679008057,80.8903470355082,11.1673223383399
201,0.405830876507048,"SEQ_F1_S2",-3622.07773423827,-3944.4923007955,0.379130364669057,0.241046944218674,37.8452783363916,42.9972034833719,84.7208108680117,78.6097446824703,8.8662315649984
202,0.403059017059825,"SEQ_F1_S2",-2376.08344095828,-2409.16116160951,0.361681625185723,0.204630291451003,45.8389850563246,29.6676486607159,75.488186886531,80.8763520371349,8.67100073407007
203,0.438497206529127,"SEQ_F1_S2",-1109.88624385026,-2618.69027468758,0.426149604631464,0.159299873710432,60.372199770454,40.4650101351217,86.6537456128823,85.6316133080836,14.1620286491466
204,0.490913083093526,"SEQ_F1_S2",-1176.51703736892,-3245.66034227612,0.520646635280037,0.206376233164884,37.1911448011315,51.1660372690948,83.6810816387027,92.381670490037,31.3277106574088
205,0.46683393008008,"SEQ_F1_S2",-3873.90946469659,-5695.64535729938,0.344650373111698,0.232866415569549,33.4754879717859,53.8421954611155,73.3445401943815,90.239264441579,18.7845776116739
206,0.465065388124204,"SEQ_F1_S2",-2630.44639825329,-4163.43323029802,0.327237080594602,0.196523742923043,41.4529555443301,40.5397195160035,64.1306722101963,92.5012672026309,18.5897433905225
207,0.462239671055662,"SEQ_F1_S2",-1386.98333181,-2631.22110329666,0.309823788077505,0.160181070276538,49.4304231168743,27.2372435708914,54.9168042260112,94.7632699636828,18.394909169371
208,0.411932835310794,"SEQ_F1_S2",-841.798557114733,-4474.24413378781,0.247072857757547,0.241464275080583,66.9950720007064,28.0068304551388,43.1622999052141,84.1567955096763,9.62743422904578
209,0.48776743896077,"SEQ_F1_S2",-2423.48736191786,-3986.64964043057,0.224761102183581,0.128782408173182,63.3643732137109,11.8880270901528,59.4460027134025,81.5174359570317,28.7290774487411
210,0.511661145454801,"SEQ_F1_S2",-512.069563929967,-5288.66184933236,0.388110696468238,0.140148997606305,54.275098503971,5.39199838202193,78.457294039289,86.883881181417,56.1276927647445
211,0.518805436345836,"SEQ_F1_S2",-578.566552333459,-5914.37286239565,0.482417962213809,0.187130820325325,31.1405947396708,16.0715361701166,75.4905996420034,93.6203831866883,73.2589033831769
212,0.522319132227022,"SEQ_F1_S2",-739.512115207826,-4297.16406917624,0.545620358426293,0.197092375982,24.3823134702988,12.3481771181253,91.3439088284368,94.9115273348498,71.2250387206014
213,0.520437406891149,"SEQ_F1_S2",-3427.93376500595,-6739.00111496156,0.37020941091145,0.223494459402379,20.6790138828787,15.0154351517815,81.0417438481342,92.776246333472,58.7236206492755
214,0.522094685896212,"SEQ_F1_S2",-2187.77062184906,-5210.85519838016,0.352842330084126,0.187248233554329,28.6353107172485,1.74826154199626,71.8523277824172,95.032246153394,58.5293034824706
215,0.518807073435842,"SEQ_F1_S2",-2736.81753301791,-4605.32086404155,0.403861579657096,0.261863918061557,28.5414449712672,4.0559703213656,80.7032319594505,81.4170815825517,57.0729225869905
216,0.515969648586194,"SEQ_F1_S2",-4341.20921809371,-4728.97570576792,0.447402221822523,0.345177573143287,34.4891028393107,7.17584403142164,67.2606276504975,97.4043445732441,52.9949329528196
217,0.510744135662049,"SEQ_F1_S2",-4598.84650145073,-4877.45718908012,0.353261690071706,0.18054957373123,30.2333098879637,44.9045288397746,78.311521754963,91.8895573355285,52.0236521199985
218,0.514141852959167,"SEQ_F1_S2",-3340.17717092537,-5085.74059792505,0.41734639087078,0.135488656932271,44.680120918974,55.6376972352431,89.4106983754269,96.6165473605013,57.4820344679858
219,0.50757822198221,"SEQ_F1_S2",-956.263536962364,-4230.92188487531,0.382894591222102,0.12163066189421,34.8194878448674,51.6686203702721,89.116689686892,91.4624125349153,51.7117923227971
220,0.494495180923261,"SEQ_F1_S2",-413.920334492308,-6064.33884546696,0.320470726713552,0.202490208320642,52.2925875499063,52.4341960700245,77.4234513341656,80.9112203716381,42.990014574382
221,0.499695030848177,"SEQ_F1_S2",-2014.17242304047,-6187.67463720187,0.363899026803913,0.285588900360311,58.2248994746324,55.546019988688,64.015531172879,96.8572335734054,38.9225468295268
222,0.499743352734904,"SEQ_F1_S2",-2174.38989312915,-4577.78184595392,0.426815505170025,0.295505391482878,51.4971916224331,51.8395048360615,79.7971224452444,98.1425367855214,36.8978830555091
223,0.496081377967048,"SEQ_F1_S2",-2721.32485985458,-3974.57673858426,0.477638505900771,0.369834061935237,51.4036869371128,54.1383368644019,88.6139810470895,84.5797438255139,35.4471042233084
224,0.492852249616743,"SEQ_F1_S2",-1486.74094929387,-2453.30562839954,0.460349555909689,0.333750900217786,59.3241900689458,40.930849472411,79.4659062274309,86.8255943777352,35.2536612484814
225,0.490692992725307,"SEQ_F1_S2",-1743.39266386174,-2601.21910884425,0.366569150491054,0.169752670751789,55.0846772795821,78.5152065122099,90.4745261075303,81.3319034740189,34.2860959651408
226,0.483923631027614,"SEQ_F1_S2",-510.359270819517,-1081.85856746457,0.349301913742474,0.133714825981924,62.9952330285309,65.324306441989,81.3379403816036,83.5749334560098,34.0928959359077
227,0.456369904598278,"SEQ_F1_S2",-1752.58523988733,-2030.87697939052,0.301974057012296,0.087577127291729,72.8640355211635,58.5819767232713,78.2793635601749,95.6640767143821,16.4509522367748
228,0.391015936026384,"SEQ_F1_S2",-1212.28301537338,-3857.3943170425,0.239785109675783,0.168132378299603,90.2713794258889,59.3446713633556,66.6301298923137,85.1525914203307,7.76199679726217
229,0.481539102738881,"SEQ_F1_S2",-2780.85122710385,-3373.84456934722,0.217658436947908,0.0563852419901987,86.6707983973355,43.3595784091204,82.7787543983649,82.5351261635537,26.705186036033
230,0.503655837730753,"SEQ_F1_S2",-2846.75595243678,-3993.98261535165,0.31112574419117,0.102948615704946,63.7423447499581,53.9439976663688,79.8384832057291,89.2116287394022,43.6838155579819
231,0.516286794211631,"SEQ_F1_S2",-952.362416770489,-5284.39830285786,0.473020446538461,0.114213967302775,54.7340247101677,47.5058265845989,98.6804482802093,94.5302771025619,70.8384019573982
232,0.513312250205911,"SEQ_F1_S2",-3618.7257848425,-7706.20027360604,0.299048731630013,0.140399423768716,51.0611103956907,50.151199982284,88.4628117285263,92.4125159087249,58.4395570080429
233,0.511203137893638,"SEQ_F1_S2",-2388.73807975357,-6190.59267040605,0.281824146293185,0.104450595265804,58.9521264594336,36.992882456594,79.3487940767788,94.6500054329848,58.2468341978412
234,0.509653222463942,"SEQ_F1_S2",-1158.75037466464,-4674.98506720607,0.264599560956357,0.0685017667628934,66.8431425231764,23.834564930904,70.2347764250313,96.8874949572448,58.0541113876396
235,0.499497450403245,"SEQ_F1_S2",-619.768614414064,-6497.03851268557,0.202562599450752,0.148860145862128,84.2079439868321,24.5953955938096,58.6140127431448,86.4016990645246,49.3863912024406
236,0.504573668581372,"SEQ_F1_S2",-1611.46966378221,-7680.87896917862,0.362115593064676,0.189262118269293,88.3945437513986,20.5971361963493,85.7973793819985,93.3431495314196,41.8653288470758
237,0.51192860475348,"SEQ_F1_S2",-3621.04868646492,-3867.07686050727,0.505229120561032,0.183448174365861,82.3088171385337,14.4536072232471,95.7567255061139,87.186683872949,52.3425425096056
238,0.504907730332562,"SEQ_F1_S2",-1254.85641314384,-3018.61263550677,0.471033426149406,0.169693195865121,72.5214853083876,10.5140353879624,95.4649023975964,82.0708634731627,46.6151947631859
239,0.506702589661336,"SEQ_F1_S2",-2844.23033754073,-3141.11001746998,0.514166510141895,0.25222700114774,78.4134706724576,13.6047058073496,82.1481263488439,97.908479160308,42.5753767755941
240,0.498200488509533,"SEQ_F1_S2",-478.038064219652,-2292.64579246948,0.479970815730269,0.238472022647,68.6261388423115,9.66513397206488,81.8563032403264,92.7926587605217,36.8480290291745
241,0.492287285913737,"SEQ_F1_S2",-733.276704547183,-2439.74489016452,0.386706746917328,0.0753767354189285,64.4099679827858,47.0425588787119,92.8043118083197,87.3292150465173,35.8857909714089
242,0.475032382725378,"SEQ_F1_S2",-2289.03788199382,-3798.34084307719,0.333920688312664,0.047264468466013,43.9116797833861,31.4682299593171,97.5723539955517,64.4148129211437,25.3480528007998
243,0.472079772531054,"SEQ_F1_S2",-3874.62778301631,-3920.54658004136,0.376951079920729,0.129601775087383,49.789637353243,34.5515420290232,84.2872828785755,80.21472199499,21.3178529184623
244,0.481649515785279,"SEQ_F1_S2",-2629.8244147035,-4126.53546259053,0.440329800190897,0.085037265847141,64.0772970241704,45.166469911449,95.2641869053744,84.8896377670388,26.7161037278928
245,0.506268002703361,"SEQ_F1_S2",-2695.37382269709,-4743.33010947735,0.533293189774894,0.131349598775738,41.2724593558267,55.693824555047,92.3397678285285,91.530144788406,43.6031950264933
246,0.494943247259342,"SEQ_F1_S2",-336.203298785842,-3897.38372854148,0.499198972153537,0.117635438602933,31.5141717383073,51.7659435221207,92.0488107141921,86.429505745299,37.8928433632373
247,0.500269731940005,"SEQ_F1_S2",-3758.86101237626,-4490.33436314284,0.266566777904926,0.146734654487681,30.3405150976598,53.6213484340204,61.1321872252394,83.2356059850178,41.5433099076887
248,0.517906322244536,"SEQ_F1_S2",-1875.78332361424,-5773.04196566683,0.427494428986532,0.157932714368343,21.3860047697986,47.221634703869,79.8616029333161,88.5224842806166,68.5356928701426
249,0.518308641911597,"SEQ_F1_S2",-1121.93752361333,-2908.02321005963,0.371000003873282,0.287731207755981,20.8783608458992,59.8777873566514,77.492811547818,93.7746712043337,80.0964605222265
250,0.522953188474775,"SEQ_F1_S2",-1280.50948917686,-1314.66473227658,0.433270302083131,0.297545852113606,14.2197495392173,56.2093397596591,93.1123188736679,95.0467737820211,78.0925909437495
251,0.532524840265981,"SEQ_F1_S2",-2184.78385216746,-3130.90726342291,0.334913634510744,0.311435506080296,10.2041068455745,74.0833194569858,81.7807315773564,96.9812745418698,65.5763766530547
252,0.513242251230213,"SEQ_F1_S2",-2709.36999546407,-3538.78136520261,0.289621770491941,0.039443289590838,19.9726043006257,82.7963149426734,85.7576631447428,78.6695565014591,66.8062528355002
253,0.509456568600235,"SEQ_F1_S2",-1489.50059780256,-2035.64167823061,0.272538880595667,0.00379018867686376,27.7987061167567,69.7462423217102,76.7186205778012,80.8886396572827,66.6151154302858
254,0.501467945745098,"SEQ_F1_S2",-954.605611103436,-3843.87959157251,0.210972307945847,0.0835392586629515,45.031840766094,70.501304064664,65.1859701367797,70.4823512293427,58.0131173385169
255,0.502482038589163,"SEQ_F1_S2",-2532.88079869828,-3965.52156362842,0.253804189849044,0.165496723181423,50.8826818822351,73.5703920628222,51.9621862971909,86.2093714641622,54.0015097524449
256,0.513822531870264,"SEQ_F1_S2",-656.289206426463,-5243.81099194305,0.414177539703946,0.176656212323702,41.9590145824421,67.192721587185,70.627090170088,91.4780395696229,80.9009198113166
257,0.520801858178001,"SEQ_F1_S2",-721.537731709077,-5857.77444856969,0.506714211831054,0.222755963923042,19.2588549209802,77.6717539178661,67.716094664359,98.0880655566679,97.7104965454692
258,0.519027901419862,"SEQ_F1_S2",-3361.48734316715,-8255.58535771371,0.334465910389175,0.248682019782824,15.6223255441034,80.2909214915752,57.5996769368909,95.9912835097132,85.4344780933227
259,0.514316313419753,"SEQ_F1_S2",-2143.68424737393,-6754.99179604779,0.317411956711299,0.213089310636337,23.4351709502981,67.26295401522,48.5759453455173,98.2066078240743,85.2436644502899
260,0.517178564677438,"SEQ_F1_S2",-5098.73666276388,-6870.83575587631,0.506223292639125,0.14759665893742,22.9850794483705,76.2573875974775,48.5734840070974,93.289627327905,93.033929214335
261,0.515360416326713,"SEQ_F1_S2",-2754.33403876579,-6030.18481728297,0.472342497484837,0.133968346456747,13.2878766118785,72.3540942547487,48.2843482216984,88.2209171878248,87.3593231239306
262,0.510428111968558,"SEQ_F1_S2",-6157.55791375624,-6619.76868024227,0.241031188026497,0.162902337094856,12.1208839895567,74.1989641840084,17.543269213444,85.0451523792799,90.9890623320324
263,0.506649196439107,"SEQ_F1_S2",-4941.78752004243,-5121.67984176493,0.224005700040015,0.127369037695433,19.9206885460787,61.1927424042039,8.53459962842689,87.2567789740704,90.7985671865386
264,0.511113769412063,"SEQ_F1_S2",-5923.21924594716,-6293.2613210344,0.381906480719384,0.167352637122683,24.0639349762692,57.2358860274114,35.4364754036609,94.1263489078196,83.3553873968572
265,0.515568485453539,"SEQ_F1_S2",-3580.1153925071,-5453.07609284312,0.348044455113798,0.153731874561476,14.3721042722814,53.3347550617508,35.1474997959726,89.060446771548,77.6839249692534
266,0.534912700255092,"SEQ_F1_S2",-1238.30332489155,-4613.35407048292,0.314201098115069,0.140118621316584,4.6856168096947,49.4357748439855,34.8586835045661,83.9973375377585,72.0155892979635
267,0.530519625598389,"SEQ_F1_S2",-1776.31139999026,-4019.99427736406,0.36419458263773,0.213234123794224,4.59363827692121,51.6970860963041,43.5316362565112,70.6559119985146,70.5884895980131
268,0.52519964114062,"SEQ_F1_S2",-3348.4460657776,-4141.16298266142,0.406859820531726,0.294872720220413,10.4217157978741,54.7542333366465,30.3593015771721,86.321743847761,66.5924897868457
269,0.505535129071484,"SEQ_F1_S2",-2134.01262546317,-2644.72155637271,0.389853055064034,0.259378495933914,18.2129430973167,41.7623141854563,21.3605386089701,88.53093837009,66.4022041242721
270,0.497593857234089,"SEQ_F1_S2",-920.242313186425,-1149.09724548412,0.372855575953779,0.223903652878627,25.999916082691,28.7774891289826,12.3666893164216,90.7389265860215,66.2120223650939
271,0.508301868220385,"SEQ_F1_S2",-1900.05947158164,-2318.75133913802,0.530496591777904,0.263821474708878,30.1363463983281,24.8271422337741,39.224308427208,97.5971952910386,58.7810874580047
272,0.49823347369871,"SEQ_F1_S2",-4529.8369316533,-4707.32309634598,0.358911990806182,0.289647633296411,26.5138291553125,27.4362177326381,29.146870887909,95.5084924832911,46.5523704837256
273,0.502697370447591,"SEQ_F1_S2",-4782.04714202017,-4852.67684970729,0.266754508754101,0.128487486663237,22.3476835511081,64.3701560524018,39.9649803265451,90.1098730318303,45.6015494690837
274,0.517319533964172,"SEQ_F1_S2",-2915.80263189069,-6123.91809248656,0.42624359789334,0.139585445022101,13.4732192419615,58.0276505431642,58.5269703345677,95.349490947632,72.3526425437988
275,0.534694686549027,"SEQ_F1_S2",-579.089204455031,-5286.02432974734,0.392473925329927,0.126001830825079,3.80782139406333,54.1371592632918,58.2387828597808,90.2974052167664,66.6966480865656
276,0.536911110300773,"SEQ_F1_S2",-1115.93148250604,-4693.95027401248,0.442359080146475,0.19895890103957,3.71604216740981,56.3935705334282,66.8929423943354,76.9848888988257,65.2726407353994
277,0.536624810884168,"SEQ_F1_S2",-369.626683146251,-1857.59136936265,0.386429789834001,0.327458971696921,3.21347639497792,68.9231189718358,64.5478469123719,82.1845362382418,76.7177617177318
278,0.529581029566147,"SEQ_F1_S2",-1937.51424716984,-1978.43273894687,0.428979768131569,0.408877022495298,9.0258094387832,71.9720073678698,51.4110971272959,97.8080470423988,72.7325570491278
279,0.534929192196087,"SEQ_F1_S2",-1372.13184443512,-3774.42818807271,0.460646640873518,0.425232703312724,4.64002899564549,71.8121532651782,61.9515410861624,81.7962420864968,59.1673208723901
280,0.532349681750977,"SEQ_F1_S2",-1907.55086446425,-3183.92381897362,0.510399541861208,0.497996352219541,4.54849309096179,74.0625824143599,70.582757006766,68.5190194598609,57.7470888011686
281,0.504671355215401,"SEQ_F1_S2",-698.961639508021,-1694.68371445014,0.493474618013353,0.462672936710053,12.3022266845074,61.1331842469597,61.6272987656884,70.7175826802774,57.557718849868
282,0.509744633685553,"SEQ_F1_S2",-1674.59636058009,-2859.34503481511,0.650442729038258,0.502420365741554,16.4210002767564,57.1996997613878,88.3702737231065,77.5465762508898,50.1585035541726
283,0.503564283711089,"SEQ_F1_S2",-2209.45629033511,-2269.45727670148,0.700143677513971,0.575108034067013,16.3295599548446,59.4477789883538,96.9924768356209,64.2832178422961,48.7397545044881
284,0.486740797154474,"SEQ_F1_S2",-1217.0494174848,-4011.18936350729,0.656132658382783,0.594101472727932,22.9528844160791,48.2369449614929,87.3877196793012,62.7373674700988,33.0349321023816
285,0.48264604655831,"SEQ_F1_S2",-1467.54829798802,-4155.55684347959,0.56460049538882,0.434034851100594,18.8150074905234,84.9202742692864,98.1324246601096,57.3753794408009,32.0905627234405
286,0.481995752634534,"SEQ_F1_S2",-3026.47117687418,-4275.70728033703,0.606907186369877,0.514987379238636,24.5941074525393,87.9517300858952,85.0707866548925,72.9095599522033,28.128144194533
287,0.480388506037227,"SEQ_F1_S2",-1822.85411771187,-2792.59394622796,0.590051892074961,0.479809285129252,32.315941995396,75.0755237805242,76.1521713892574,75.0990782294624,27.9395533158692
288,0.477252555677516,"SEQ_F1_S2",-619.237058549563,-1309.48061211889,0.573196597780044,0.444631191019868,40.0377765382527,62.1993174751532,67.2335561236222,77.2885965067215,27.7509624372054
289,0.465322913203611,"SEQ_F1_S2",-1590.36752011417,-2468.76498482925,0.729440026614801,0.484195116193578,44.1375347913473,58.2839928956496,93.8530655087233,84.0860623359033,20.3859074528678
290,0.460349664464576,"SEQ_F1_S2",-387.358046871926,-986.40032636648,0.712593240872845,0.449034779986936,51.8554713519433,45.4142864995275,84.9389523602861,86.274475344284,20.197411774884
