Date,year,doy,dap,value,depth_id,depth,treat,M_ID,meas_ID,type,sub_type,units
01/12/2015,2015,12,181,26.154,TS2,5,CP,5,stemp,msr,NA,°C
01/14/2015,2015,14,183,26.49877551,TS2,5,CP,5,stemp,msr,NA,°C
01/15/2015,2015,15,184,26.0125,TS2,5,CP,5,stemp,msr,NA,°C
01/16/2015,2015,16,185,26.28104167,TS2,5,CP,5,stemp,msr,NA,°C
01/17/2015,2015,17,186,26.590625,TS2,5,CP,5,stemp,msr,NA,°C
01/18/2015,2015,18,187,26.69145833,TS2,5,CP,5,stemp,msr,NA,°C
01/19/2015,2015,19,188,26.67858696,TS2,5,CP,5,stemp,msr,NA,°C
01/20/2015,2015,20,189,26.5590625,TS2,5,CP,5,stemp,msr,NA,°C
01/21/2015,2015,21,190,25.783125,TS2,5,CP,5,stemp,msr,NA,°C
01/22/2015,2015,22,191,25.26989583,TS2,5,CP,5,stemp,msr,NA,°C
01/23/2015,2015,23,192,24.82645833,TS2,5,CP,5,stemp,msr,NA,°C
01/24/2015,2015,24,193,24.584375,TS2,5,CP,5,stemp,msr,NA,°C
01/25/2015,2015,25,194,24.59905263,TS2,5,CP,5,stemp,msr,NA,°C
01/26/2015,2015,26,195,23.66468085,TS2,5,CP,5,stemp,msr,NA,°C
01/27/2015,2015,27,196,24.09695652,TS2,5,CP,5,stemp,msr,NA,°C
01/28/2015,2015,28,197,24.46708333,TS2,5,CP,5,stemp,msr,NA,°C
01/29/2015,2015,29,198,24.46177083,TS2,5,CP,5,stemp,msr,NA,°C
01/30/2015,2015,30,199,24.57520833,TS2,5,CP,5,stemp,msr,NA,°C
01/31/2015,2015,31,200,24.53583333,TS2,5,CP,5,stemp,msr,NA,°C
02/01/2015,2015,32,201,24.7665625,TS2,5,CP,5,stemp,msr,NA,°C
02/02/2015,2015,33,202,24.8959375,TS2,5,CP,5,stemp,msr,NA,°C
02/03/2015,2015,34,203,24.24729167,TS2,5,CP,5,stemp,msr,NA,°C
02/04/2015,2015,35,204,24.26645833,TS2,5,CP,5,stemp,msr,NA,°C
02/05/2015,2015,36,205,23.76967213,TS2,5,CP,5,stemp,msr,NA,°C
02/06/2015,2015,37,206,24.00393939,TS2,5,CP,5,stemp,msr,NA,°C
02/07/2015,2015,38,207,24.04262295,TS2,5,CP,5,stemp,msr,NA,°C
02/08/2015,2015,39,208,23.54875,TS2,5,CP,5,stemp,msr,NA,°C
02/09/2015,2015,40,209,23.8584375,TS2,5,CP,5,stemp,msr,NA,°C
02/10/2015,2015,41,210,24.28576471,TS2,5,CP,5,stemp,msr,NA,°C
02/11/2015,2015,42,211,24.0857377,TS2,5,CP,5,stemp,msr,NA,°C
02/12/2015,2015,43,212,24.470625,TS2,5,CP,5,stemp,msr,NA,°C
02/13/2015,2015,44,213,24.18145833,TS2,5,CP,5,stemp,msr,NA,°C
02/14/2015,2015,45,214,23.76104167,TS2,5,CP,5,stemp,msr,NA,°C
02/15/2015,2015,46,215,23.541875,TS2,5,CP,5,stemp,msr,NA,°C
02/16/2015,2015,47,216,23.21260417,TS2,5,CP,5,stemp,msr,NA,°C
02/17/2015,2015,48,217,23.26625,TS2,5,CP,5,stemp,msr,NA,°C
02/18/2015,2015,49,218,22.9615625,TS2,5,CP,5,stemp,msr,NA,°C
02/19/2015,2015,50,219,23.3175,TS2,5,CP,5,stemp,msr,NA,°C
02/20/2015,2015,51,220,23.608125,TS2,5,CP,5,stemp,msr,NA,°C
02/21/2015,2015,52,221,23.9415625,TS2,5,CP,5,stemp,msr,NA,°C
02/22/2015,2015,53,222,24.2134375,TS2,5,CP,5,stemp,msr,NA,°C
02/23/2015,2015,54,223,24.204375,TS2,5,CP,5,stemp,msr,NA,°C
02/24/2015,2015,55,224,24.3446875,TS2,5,CP,5,stemp,msr,NA,°C
02/25/2015,2015,56,225,23.92572917,TS2,5,CP,5,stemp,msr,NA,°C
02/26/2015,2015,57,226,23.25583333,TS2,5,CP,5,stemp,msr,NA,°C
02/27/2015,2015,58,227,23.70114583,TS2,5,CP,5,stemp,msr,NA,°C
02/28/2015,2015,59,228,23.47145833,TS2,5,CP,5,stemp,msr,NA,°C
03/01/2015,2015,60,229,23.1328125,TS2,5,CP,5,stemp,msr,NA,°C
03/02/2015,2015,61,230,23.18484211,TS2,5,CP,5,stemp,msr,NA,°C
03/03/2015,2015,62,231,23.38903226,TS2,5,CP,5,stemp,msr,NA,°C
03/04/2015,2015,63,232,23.70322917,TS2,5,CP,5,stemp,msr,NA,°C
03/05/2015,2015,64,233,23.93041667,TS2,5,CP,5,stemp,msr,NA,°C
03/06/2015,2015,65,234,23.82368421,TS2,5,CP,5,stemp,msr,NA,°C
03/07/2015,2015,66,235,23.54430108,TS2,5,CP,5,stemp,msr,NA,°C
03/08/2015,2015,67,236,23.12583333,TS2,5,CP,5,stemp,msr,NA,°C
03/09/2015,2015,68,237,23.0246875,TS2,5,CP,5,stemp,msr,NA,°C
03/10/2015,2015,69,238,22.97895833,TS2,5,CP,5,stemp,msr,NA,°C
03/11/2015,2015,70,239,23.13052083,TS2,5,CP,5,stemp,msr,NA,°C
03/12/2015,2015,71,240,22.92604167,TS2,5,CP,5,stemp,msr,NA,°C
03/13/2015,2015,72,241,22.80085714,TS2,5,CP,5,stemp,msr,NA,°C
08/22/2014,2014,234,38,24.35635417,TS2,5,SP,6,stemp,msr,NA,°C
08/23/2014,2014,235,39,24.97875,TS2,5,SP,6,stemp,msr,NA,°C
08/24/2014,2014,236,40,24.8715625,TS2,5,SP,6,stemp,msr,NA,°C
08/25/2014,2014,237,41,25.12885417,TS2,5,SP,6,stemp,msr,NA,°C
08/26/2014,2014,238,42,25.67666667,TS2,5,SP,6,stemp,msr,NA,°C
08/27/2014,2014,239,43,25.93677083,TS2,5,SP,6,stemp,msr,NA,°C
08/28/2014,2014,240,44,24.05177083,TS2,5,SP,6,stemp,msr,NA,°C
08/29/2014,2014,241,45,23.05364583,TS2,5,SP,6,stemp,msr,NA,°C
08/30/2014,2014,242,46,24.5409375,TS2,5,SP,6,stemp,msr,NA,°C
08/31/2014,2014,243,47,24.74708333,TS2,5,SP,6,stemp,msr,NA,°C
09/01/2014,2014,244,48,22.07452632,TS2,5,SP,6,stemp,msr,NA,°C
09/02/2014,2014,245,49,24.533125,TS2,5,SP,6,stemp,msr,NA,°C
09/03/2014,2014,246,50,22.52666667,TS2,5,SP,6,stemp,msr,NA,°C
09/04/2014,2014,247,51,20.29067708,TS2,5,SP,6,stemp,msr,NA,°C
09/05/2014,2014,248,52,22.14989583,TS2,5,SP,6,stemp,msr,NA,°C
09/06/2014,2014,249,53,23.03739583,TS2,5,SP,6,stemp,msr,NA,°C
09/07/2014,2014,250,54,24.46208333,TS2,5,SP,6,stemp,msr,NA,°C
09/08/2014,2014,251,55,26.97572917,TS2,5,SP,6,stemp,msr,NA,°C
09/09/2014,2014,252,56,26.43583333,TS2,5,SP,6,stemp,msr,NA,°C
09/10/2014,2014,253,57,27.34864583,TS2,5,SP,6,stemp,msr,NA,°C
09/11/2014,2014,254,58,28.66729167,TS2,5,SP,6,stemp,msr,NA,°C
09/12/2014,2014,255,59,28.84614583,TS2,5,SP,6,stemp,msr,NA,°C
09/13/2014,2014,256,60,28.0378125,TS2,5,SP,6,stemp,msr,NA,°C
09/14/2014,2014,257,61,28.43875,TS2,5,SP,6,stemp,msr,NA,°C
09/15/2014,2014,258,62,28.07479167,TS2,5,SP,6,stemp,msr,NA,°C
09/16/2014,2014,259,63,29.24114583,TS2,5,SP,6,stemp,msr,NA,°C
09/17/2014,2014,260,64,29.27135417,TS2,5,SP,6,stemp,msr,NA,°C
09/18/2014,2014,261,65,28.761875,TS2,5,SP,6,stemp,msr,NA,°C
09/19/2014,2014,262,66,26.2334375,TS2,5,SP,6,stemp,msr,NA,°C
09/20/2014,2014,263,67,22.80260417,TS2,5,SP,6,stemp,msr,NA,°C
09/21/2014,2014,264,68,23.7353125,TS2,5,SP,6,stemp,msr,NA,°C
09/22/2014,2014,265,69,24.3009375,TS2,5,SP,6,stemp,msr,NA,°C
09/23/2014,2014,266,70,25.81833333,TS2,5,SP,6,stemp,msr,NA,°C
09/24/2014,2014,267,71,26.40510417,TS2,5,SP,6,stemp,msr,NA,°C
09/25/2014,2014,268,72,23.96677083,TS2,5,SP,6,stemp,msr,NA,°C
09/26/2014,2014,269,73,23.34225806,TS2,5,SP,6,stemp,msr,NA,°C
10/01/2014,2014,274,78,26.79619048,TS2,5,SP,6,stemp,msr,NA,°C
10/02/2014,2014,275,79,27.943125,TS2,5,SP,6,stemp,msr,NA,°C
10/03/2014,2014,276,80,27.1240625,TS2,5,SP,6,stemp,msr,NA,°C
10/04/2014,2014,277,81,27.36625,TS2,5,SP,6,stemp,msr,NA,°C
10/05/2014,2014,278,82,28.1590625,TS2,5,SP,6,stemp,msr,NA,°C
10/06/2014,2014,279,83,28.80114583,TS2,5,SP,6,stemp,msr,NA,°C
10/07/2014,2014,280,84,27.0265625,TS2,5,SP,6,stemp,msr,NA,°C
10/14/2014,2014,287,91,33.69422396,TS2,5,SP,6,stemp,msr,NA,°C
10/15/2014,2014,288,92,34.0987,TS2,5,SP,6,stemp,msr,NA,°C
10/17/2014,2014,290,94,36.72739584,TS2,5,SP,6,stemp,msr,NA,°C
10/18/2014,2014,291,95,35.59229114,TS2,5,SP,6,stemp,msr,NA,°C
10/19/2014,2014,292,96,35.93889584,TS2,5,SP,6,stemp,msr,NA,°C
10/20/2014,2014,293,97,30.90448959,TS2,5,SP,6,stemp,msr,NA,°C
10/21/2014,2014,294,98,30.66669271,TS2,5,SP,6,stemp,msr,NA,°C
10/22/2014,2014,295,99,31.98036459,TS2,5,SP,6,stemp,msr,NA,°C
10/23/2014,2014,296,100,33.54261979,TS2,5,SP,6,stemp,msr,NA,°C
10/24/2014,2014,297,101,34.89419271,TS2,5,SP,6,stemp,msr,NA,°C
10/25/2014,2014,298,102,29.87947916,TS2,5,SP,6,stemp,msr,NA,°C
10/26/2014,2014,299,103,31.45647916,TS2,5,SP,6,stemp,msr,NA,°C
10/27/2014,2014,300,104,32.09446354,TS2,5,SP,6,stemp,msr,NA,°C
10/28/2014,2014,301,105,31.81302604,TS2,5,SP,6,stemp,msr,NA,°C
10/29/2014,2014,302,106,32.97875521,TS2,5,SP,6,stemp,msr,NA,°C
10/30/2014,2014,303,107,34.15061979,TS2,5,SP,6,stemp,msr,NA,°C
10/31/2014,2014,304,108,34.93911979,TS2,5,SP,6,stemp,msr,NA,°C
11/01/2014,2014,305,109,34.24532291,TS2,5,SP,6,stemp,msr,NA,°C
11/02/2014,2014,306,110,34.83551041,TS2,5,SP,6,stemp,msr,NA,°C
11/03/2014,2014,307,111,30.93754166,TS2,5,SP,6,stemp,msr,NA,°C
11/04/2014,2014,308,112,29.26564063,TS2,5,SP,6,stemp,msr,NA,°C
11/05/2014,2014,309,113,28.92997827,TS2,5,SP,6,stemp,msr,NA,°C
11/06/2014,2014,310,114,29.35964204,TS2,5,SP,6,stemp,msr,NA,°C
11/07/2014,2014,311,115,29.509375,TS2,5,SP,6,stemp,msr,NA,°C
11/08/2014,2014,312,116,28.98736979,TS2,5,SP,6,stemp,msr,NA,°C
11/09/2014,2014,313,117,30.17853125,TS2,5,SP,6,stemp,msr,NA,°C
11/10/2014,2014,314,118,30.59158334,TS2,5,SP,6,stemp,msr,NA,°C
11/11/2014,2014,315,119,28.77213541,TS2,5,SP,6,stemp,msr,NA,°C
11/12/2014,2014,316,120,27.92574479,TS2,5,SP,6,stemp,msr,NA,°C
11/13/2014,2014,317,121,29.82455729,TS2,5,SP,6,stemp,msr,NA,°C
11/14/2014,2014,318,122,27.97106771,TS2,5,SP,6,stemp,msr,NA,°C
11/15/2014,2014,319,123,27.20780209,TS2,5,SP,6,stemp,msr,NA,°C
11/16/2014,2014,320,124,27.67815104,TS2,5,SP,6,stemp,msr,NA,°C
11/17/2014,2014,321,125,28.30960416,TS2,5,SP,6,stemp,msr,NA,°C
11/18/2014,2014,322,126,29.138875,TS2,5,SP,6,stemp,msr,NA,°C
11/19/2014,2014,323,127,30.9118125,TS2,5,SP,6,stemp,msr,NA,°C
11/20/2014,2014,324,128,30.00782813,TS2,5,SP,6,stemp,msr,NA,°C
11/21/2014,2014,325,129,31.38414063,TS2,5,SP,6,stemp,msr,NA,°C
11/22/2014,2014,326,130,29.92094271,TS2,5,SP,6,stemp,msr,NA,°C
11/23/2014,2014,327,131,28.63725521,TS2,5,SP,6,stemp,msr,NA,°C
11/24/2014,2014,328,132,29.32422396,TS2,5,SP,6,stemp,msr,NA,°C
11/25/2014,2014,329,133,28.96738021,TS2,5,SP,6,stemp,msr,NA,°C
11/26/2014,2014,330,134,28.19877084,TS2,5,SP,6,stemp,msr,NA,°C
11/27/2014,2014,331,135,28.35314584,TS2,5,SP,6,stemp,msr,NA,°C
11/28/2014,2014,332,136,27.75523959,TS2,5,SP,6,stemp,msr,NA,°C
11/29/2014,2014,333,137,27.39136979,TS2,5,SP,6,stemp,msr,NA,°C
11/30/2014,2014,334,138,27.58275521,TS2,5,SP,6,stemp,msr,NA,°C
12/01/2014,2014,335,139,27.96978125,TS2,5,SP,6,stemp,msr,NA,°C
12/02/2014,2014,336,140,27.60234896,TS2,5,SP,6,stemp,msr,NA,°C
12/03/2014,2014,337,141,27.48716146,TS2,5,SP,6,stemp,msr,NA,°C
12/04/2014,2014,338,142,27.6248125,TS2,5,SP,6,stemp,msr,NA,°C
12/05/2014,2014,339,143,26.39060416,TS2,5,SP,6,stemp,msr,NA,°C
12/06/2014,2014,340,144,26.72043229,TS2,5,SP,6,stemp,msr,NA,°C
12/07/2014,2014,341,145,27.45707813,TS2,5,SP,6,stemp,msr,NA,°C
12/08/2014,2014,342,146,28.13830729,TS2,5,SP,6,stemp,msr,NA,°C
12/09/2014,2014,343,147,28.14127604,TS2,5,SP,6,stemp,msr,NA,°C
12/10/2014,2014,344,148,27.35825,TS2,5,SP,6,stemp,msr,NA,°C
12/11/2014,2014,345,149,27.54435938,TS2,5,SP,6,stemp,msr,NA,°C
12/12/2014,2014,346,150,27.71892188,TS2,5,SP,6,stemp,msr,NA,°C
12/13/2014,2014,347,151,26.69549479,TS2,5,SP,6,stemp,msr,NA,°C
12/14/2014,2014,348,152,27.02720313,TS2,5,SP,6,stemp,msr,NA,°C
12/15/2014,2014,349,153,26.16220834,TS2,5,SP,6,stemp,msr,NA,°C
12/16/2014,2014,350,154,25.91867188,TS2,5,SP,6,stemp,msr,NA,°C
12/17/2014,2014,351,155,27.52271277,TS2,5,SP,6,stemp,msr,NA,°C
12/18/2014,2014,352,156,30.24064516,TS2,5,SP,6,stemp,msr,NA,°C
12/19/2014,2014,353,157,29.38251041,TS2,5,SP,6,stemp,msr,NA,°C
12/20/2014,2014,354,158,28.54601563,TS2,5,SP,6,stemp,msr,NA,°C
12/21/2014,2014,355,159,29.06148959,TS2,5,SP,6,stemp,msr,NA,°C
12/22/2014,2014,356,160,28.89553646,TS2,5,SP,6,stemp,msr,NA,°C
12/23/2014,2014,357,161,27.12744791,TS2,5,SP,6,stemp,msr,NA,°C
12/24/2014,2014,358,162,26.99840625,TS2,5,SP,6,stemp,msr,NA,°C
12/25/2014,2014,359,163,27.72881771,TS2,5,SP,6,stemp,msr,NA,°C
12/26/2014,2014,360,164,28.7553125,TS2,5,SP,6,stemp,msr,NA,°C
12/27/2014,2014,361,165,29.05070313,TS2,5,SP,6,stemp,msr,NA,°C
12/28/2014,2014,362,166,29.69294271,TS2,5,SP,6,stemp,msr,NA,°C
12/29/2014,2014,363,167,28.81241146,TS2,5,SP,6,stemp,msr,NA,°C
12/30/2014,2014,364,168,28.00659375,TS2,5,SP,6,stemp,msr,NA,°C
12/31/2014,2014,365,169,27.9145625,TS2,5,SP,6,stemp,msr,NA,°C
01/01/2015,2015,1,170,28.91978125,TS2,5,SP,6,stemp,msr,NA,°C
01/02/2015,2015,2,171,28.93066666,TS2,5,SP,6,stemp,msr,NA,°C
01/03/2015,2015,3,172,28.87247916,TS2,5,SP,6,stemp,msr,NA,°C
01/04/2015,2015,4,173,27.98689785,TS2,5,SP,6,stemp,msr,NA,°C
01/05/2015,2015,5,174,28.09941666,TS2,5,SP,6,stemp,msr,NA,°C
01/06/2015,2015,6,175,28.13098438,TS2,5,SP,6,stemp,msr,NA,°C
01/07/2015,2015,7,176,28.93798959,TS2,5,SP,6,stemp,msr,NA,°C
01/08/2015,2015,8,177,28.92967709,TS2,5,SP,6,stemp,msr,NA,°C
01/09/2015,2015,9,178,28.83081771,TS2,5,SP,6,stemp,msr,NA,°C
01/10/2015,2015,10,179,29.54123959,TS2,5,SP,6,stemp,msr,NA,°C
01/11/2015,2015,11,180,29.31360714,TS2,5,SP,6,stemp,msr,NA,°C
01/14/2015,2015,14,183,29.97909184,TS2,5,SP,6,stemp,msr,NA,°C
01/15/2015,2015,15,184,29.0118125,TS2,5,SP,6,stemp,msr,NA,°C
01/16/2015,2015,16,185,29.62565104,TS2,5,SP,6,stemp,msr,NA,°C
01/17/2015,2015,17,186,30.17259375,TS2,5,SP,6,stemp,msr,NA,°C
01/18/2015,2015,18,187,30.33795313,TS2,5,SP,6,stemp,msr,NA,°C
01/19/2015,2015,19,188,30.8144375,TS2,5,SP,6,stemp,msr,NA,°C
01/20/2015,2015,20,189,30.75951563,TS2,5,SP,6,stemp,msr,NA,°C
01/21/2015,2015,21,190,28.51593229,TS2,5,SP,6,stemp,msr,NA,°C
01/22/2015,2015,22,191,27.52080729,TS2,5,SP,6,stemp,msr,NA,°C
01/23/2015,2015,23,192,26.94665104,TS2,5,SP,6,stemp,msr,NA,°C
01/24/2015,2015,24,193,26.86144791,TS2,5,SP,6,stemp,msr,NA,°C
01/25/2015,2015,25,194,26.89608334,TS2,5,SP,6,stemp,msr,NA,°C
01/26/2015,2015,26,195,25.86464063,TS2,5,SP,6,stemp,msr,NA,°C
01/27/2015,2015,27,196,26.52736459,TS2,5,SP,6,stemp,msr,NA,°C
01/28/2015,2015,28,197,26.84472396,TS2,5,SP,6,stemp,msr,NA,°C
01/29/2015,2015,29,198,26.70885416,TS2,5,SP,6,stemp,msr,NA,°C
01/30/2015,2015,30,199,26.91765625,TS2,5,SP,6,stemp,msr,NA,°C
01/31/2015,2015,31,200,26.9384375,TS2,5,SP,6,stemp,msr,NA,°C
02/01/2015,2015,32,201,27.34396875,TS2,5,SP,6,stemp,msr,NA,°C
02/02/2015,2015,33,202,27.36098959,TS2,5,SP,6,stemp,msr,NA,°C
02/03/2015,2015,34,203,26.42385416,TS2,5,SP,6,stemp,msr,NA,°C
02/04/2015,2015,35,204,25.98071875,TS2,5,SP,6,stemp,msr,NA,°C
02/05/2015,2015,36,205,25.19370313,TS2,5,SP,6,stemp,msr,NA,°C
02/06/2015,2015,37,206,24.62865104,TS2,5,SP,6,stemp,msr,NA,°C
02/07/2015,2015,38,207,25.18845834,TS2,5,SP,6,stemp,msr,NA,°C
02/08/2015,2015,39,208,25.75638021,TS2,5,SP,6,stemp,msr,NA,°C
02/09/2015,2015,40,209,26.40218229,TS2,5,SP,6,stemp,msr,NA,°C
02/10/2015,2015,41,210,26.29313021,TS2,5,SP,6,stemp,msr,NA,°C
02/11/2015,2015,42,211,26.14211979,TS2,5,SP,6,stemp,msr,NA,°C
02/12/2015,2015,43,212,26.809,TS2,5,SP,6,stemp,msr,NA,°C
02/13/2015,2015,44,213,26.24602604,TS2,5,SP,6,stemp,msr,NA,°C
02/14/2015,2015,45,214,25.8411875,TS2,5,SP,6,stemp,msr,NA,°C
02/15/2015,2015,46,215,25.46158334,TS2,5,SP,6,stemp,msr,NA,°C
02/16/2015,2015,47,216,25.15689063,TS2,5,SP,6,stemp,msr,NA,°C
02/17/2015,2015,48,217,25.38023959,TS2,5,SP,6,stemp,msr,NA,°C
02/18/2015,2015,49,218,25.02626563,TS2,5,SP,6,stemp,msr,NA,°C
02/19/2015,2015,50,219,25.62288541,TS2,5,SP,6,stemp,msr,NA,°C
02/20/2015,2015,51,220,25.82664063,TS2,5,SP,6,stemp,msr,NA,°C
02/21/2015,2015,52,221,26.41257291,TS2,5,SP,6,stemp,msr,NA,°C
02/22/2015,2015,53,222,26.51103646,TS2,5,SP,6,stemp,msr,NA,°C
02/23/2015,2015,54,223,26.55556771,TS2,5,SP,6,stemp,msr,NA,°C
02/24/2015,2015,55,224,26.80385416,TS2,5,SP,6,stemp,msr,NA,°C
02/25/2015,2015,56,225,25.86444271,TS2,5,SP,6,stemp,msr,NA,°C
02/26/2015,2015,57,226,25.31878646,TS2,5,SP,6,stemp,msr,NA,°C
02/27/2015,2015,58,227,25.80427604,TS2,5,SP,6,stemp,msr,NA,°C
02/28/2015,2015,59,228,25.37647916,TS2,5,SP,6,stemp,msr,NA,°C
03/01/2015,2015,60,229,25.28197396,TS2,5,SP,6,stemp,msr,NA,°C
03/02/2015,2015,61,230,25.4825625,TS2,5,SP,6,stemp,msr,NA,°C
03/03/2015,2015,62,231,25.75242188,TS2,5,SP,6,stemp,msr,NA,°C
03/04/2015,2015,63,232,26.05988541,TS2,5,SP,6,stemp,msr,NA,°C
03/05/2015,2015,64,233,25.45155555,TS2,5,SP,6,stemp,msr,NA,°C
03/06/2015,2015,65,234,25.624,TS2,5,SP,6,stemp,msr,NA,°C
03/07/2015,2015,66,235,25.15540625,TS2,5,SP,6,stemp,msr,NA,°C
03/08/2015,2015,67,236,24.58679166,TS2,5,SP,6,stemp,msr,NA,°C
03/09/2015,2015,68,237,24.55116666,TS2,5,SP,6,stemp,msr,NA,°C
03/10/2015,2015,69,238,24.62597916,TS2,5,SP,6,stemp,msr,NA,°C
03/11/2015,2015,70,239,24.84675521,TS2,5,SP,6,stemp,msr,NA,°C
03/12/2015,2015,71,240,24.32613541,TS2,5,SP,6,stemp,msr,NA,°C
03/13/2015,2015,72,241,24.02875714,TS2,5,SP,6,stemp,msr,NA,°C
08/21/2014,2014,233,37,19.32447917,TS3,20,CP,5,stemp,msr,NA,°C
08/22/2014,2014,234,38,19.3534375,TS3,20,CP,5,stemp,msr,NA,°C
08/23/2014,2014,235,39,19.66520833,TS3,20,CP,5,stemp,msr,NA,°C
08/24/2014,2014,236,40,19.85989583,TS3,20,CP,5,stemp,msr,NA,°C
08/25/2014,2014,237,41,19.9203125,TS3,20,CP,5,stemp,msr,NA,°C
08/26/2014,2014,238,42,20.35125,TS3,20,CP,5,stemp,msr,NA,°C
08/27/2014,2014,239,43,20.843125,TS3,20,CP,5,stemp,msr,NA,°C
08/28/2014,2014,240,44,20.4584375,TS3,20,CP,5,stemp,msr,NA,°C
08/29/2014,2014,241,45,19.99458333,TS3,20,CP,5,stemp,msr,NA,°C
08/30/2014,2014,242,46,19.96020833,TS3,20,CP,5,stemp,msr,NA,°C
08/31/2014,2014,243,47,20.2721875,TS3,20,CP,5,stemp,msr,NA,°C
09/01/2014,2014,244,48,20.46814815,TS3,20,CP,5,stemp,msr,NA,°C
09/03/2014,2014,246,50,21.24454545,TS3,20,CP,5,stemp,msr,NA,°C
09/04/2014,2014,247,51,20.560625,TS3,20,CP,5,stemp,msr,NA,°C
09/05/2014,2014,248,52,19.58854167,TS3,20,CP,5,stemp,msr,NA,°C
09/06/2014,2014,249,53,19.61635417,TS3,20,CP,5,stemp,msr,NA,°C
09/07/2014,2014,250,54,19.78427083,TS3,20,CP,5,stemp,msr,NA,°C
09/08/2014,2014,251,55,20.51416667,TS3,20,CP,5,stemp,msr,NA,°C
09/09/2014,2014,252,56,20.87375,TS3,20,CP,5,stemp,msr,NA,°C
09/10/2014,2014,253,57,20.95833333,TS3,20,CP,5,stemp,msr,NA,°C
09/11/2014,2014,254,58,21.37104167,TS3,20,CP,5,stemp,msr,NA,°C
09/12/2014,2014,255,59,21.81041667,TS3,20,CP,5,stemp,msr,NA,°C
09/13/2014,2014,256,60,21.82802083,TS3,20,CP,5,stemp,msr,NA,°C
09/14/2014,2014,257,61,21.78145833,TS3,20,CP,5,stemp,msr,NA,°C
09/15/2014,2014,258,62,21.94979167,TS3,20,CP,5,stemp,msr,NA,°C
09/16/2014,2014,259,63,22.20072917,TS3,20,CP,5,stemp,msr,NA,°C
09/17/2014,2014,260,64,22.37385417,TS3,20,CP,5,stemp,msr,NA,°C
09/18/2014,2014,261,65,22.3321875,TS3,20,CP,5,stemp,msr,NA,°C
09/19/2014,2014,262,66,22.44364583,TS3,20,CP,5,stemp,msr,NA,°C
09/20/2014,2014,263,67,22.16177083,TS3,20,CP,5,stemp,msr,NA,°C
09/21/2014,2014,264,68,21.83489583,TS3,20,CP,5,stemp,msr,NA,°C
09/22/2014,2014,265,69,21.45364583,TS3,20,CP,5,stemp,msr,NA,°C
09/23/2014,2014,266,70,20.9184375,TS3,20,CP,5,stemp,msr,NA,°C
09/24/2014,2014,267,71,21.39083333,TS3,20,CP,5,stemp,msr,NA,°C
09/25/2014,2014,268,72,21.6225,TS3,20,CP,5,stemp,msr,NA,°C
09/26/2014,2014,269,73,22.06760417,TS3,20,CP,5,stemp,msr,NA,°C
09/27/2014,2014,270,74,21.80760417,TS3,20,CP,5,stemp,msr,NA,°C
09/28/2014,2014,271,75,21.91864583,TS3,20,CP,5,stemp,msr,NA,°C
09/29/2014,2014,272,76,22.54645833,TS3,20,CP,5,stemp,msr,NA,°C
09/30/2014,2014,273,77,22.82947917,TS3,20,CP,5,stemp,msr,NA,°C
10/01/2014,2014,274,78,23.0278125,TS3,20,CP,5,stemp,msr,NA,°C
10/02/2014,2014,275,79,22.64583333,TS3,20,CP,5,stemp,msr,NA,°C
10/03/2014,2014,276,80,21.3915625,TS3,20,CP,5,stemp,msr,NA,°C
10/04/2014,2014,277,81,20.6803125,TS3,20,CP,5,stemp,msr,NA,°C
10/05/2014,2014,278,82,20.45822917,TS3,20,CP,5,stemp,msr,NA,°C
10/06/2014,2014,279,83,20.6521875,TS3,20,CP,5,stemp,msr,NA,°C
10/07/2014,2014,280,84,20.85229167,TS3,20,CP,5,stemp,msr,NA,°C
10/08/2014,2014,281,85,20.76676056,TS3,20,CP,5,stemp,msr,NA,°C
10/10/2014,2014,283,87,22.42571429,TS3,20,CP,5,stemp,msr,NA,°C
10/11/2014,2014,284,88,22.72510417,TS3,20,CP,5,stemp,msr,NA,°C
10/12/2014,2014,285,89,23.2871875,TS3,20,CP,5,stemp,msr,NA,°C
10/13/2014,2014,286,90,23.63625,TS3,20,CP,5,stemp,msr,NA,°C
10/14/2014,2014,287,91,24.0821875,TS3,20,CP,5,stemp,msr,NA,°C
10/15/2014,2014,288,92,24.69895833,TS3,20,CP,5,stemp,msr,NA,°C
10/16/2014,2014,289,93,24.78333333,TS3,20,CP,5,stemp,msr,NA,°C
10/17/2014,2014,290,94,25.20291667,TS3,20,CP,5,stemp,msr,NA,°C
10/18/2014,2014,291,95,25.37552083,TS3,20,CP,5,stemp,msr,NA,°C
10/19/2014,2014,292,96,25.49552083,TS3,20,CP,5,stemp,msr,NA,°C
10/20/2014,2014,293,97,25.14333333,TS3,20,CP,5,stemp,msr,NA,°C
10/21/2014,2014,294,98,24.14302083,TS3,20,CP,5,stemp,msr,NA,°C
10/22/2014,2014,295,99,23.62979167,TS3,20,CP,5,stemp,msr,NA,°C
10/23/2014,2014,296,100,23.8121875,TS3,20,CP,5,stemp,msr,NA,°C
10/24/2014,2014,297,101,24.43208333,TS3,20,CP,5,stemp,msr,NA,°C
10/25/2014,2014,298,102,24.671875,TS3,20,CP,5,stemp,msr,NA,°C
10/26/2014,2014,299,103,24.34125,TS3,20,CP,5,stemp,msr,NA,°C
10/27/2014,2014,300,104,24.43354167,TS3,20,CP,5,stemp,msr,NA,°C
