* Project:       SEQ_F1_S1
* File content:  soil physical parameters
* File name:     SoilPhysParam.csv
* Model version: Swap 3.2.36
* Generated at:  20-Sep-2019 15:26:36
layer,head(cm),theta(cm3.cm3),C(cm-1),RelSat(-),k(cm.d-1)
         4, -1.4641000E-07,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -1.6105100E-07,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -1.7715610E-07,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -1.9487171E-07,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -2.1435888E-07,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -2.3579477E-07,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -2.5937425E-07,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -2.8531167E-07,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -3.1384284E-07,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -3.4522712E-07,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -3.7974983E-07,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -4.1772482E-07,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -4.5949730E-07,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -5.0544703E-07,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -5.5599173E-07,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -6.1159090E-07,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -6.7274999E-07,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -7.4002499E-07,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -8.1402749E-07,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -8.9543024E-07,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -9.8497327E-07,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -1.0834706E-06,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -1.1918177E-06,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -1.3109994E-06,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -1.4420994E-06,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -1.5863093E-06,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -1.7449402E-06,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -1.9194342E-06,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -2.1113777E-06,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -2.3225154E-06,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -2.5547670E-06,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -2.8102437E-06,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -3.0912681E-06,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -3.4003949E-06,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -3.7404343E-06,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -4.1144778E-06,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -4.5259256E-06,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -4.9785181E-06,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -5.4763699E-06,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -6.0240069E-06,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -6.6264076E-06,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -7.2890484E-06,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -8.0179532E-06,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -8.8197485E-06,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -9.7017234E-06,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -1.0671896E-05,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -1.1739085E-05,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -1.2912994E-05,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -1.4204293E-05,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -1.5624723E-05,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -1.7187195E-05,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -1.8905914E-05,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -2.0796506E-05,  4.2980000E-01,  1.1270109E-04,  9.9999999E-01,  5.0400000E+00
         4, -2.2876156E-05,  4.2980000E-01,  1.1270109E-04,  9.9999999E-01,  5.0400000E+00
         4, -2.5163772E-05,  4.2980000E-01,  1.1270109E-04,  9.9999999E-01,  5.0400000E+00
         4, -2.7680149E-05,  4.2980000E-01,  1.1270109E-04,  9.9999999E-01,  5.0400000E+00
         4, -3.0448164E-05,  4.2980000E-01,  1.1270109E-04,  9.9999999E-01,  5.0400000E+00
         4, -3.3492980E-05,  4.2980000E-01,  1.1270109E-04,  9.9999999E-01,  5.0400000E+00
         4, -3.6842278E-05,  4.2980000E-01,  1.1270109E-04,  9.9999999E-01,  5.0400000E+00
         4, -4.0526506E-05,  4.2980000E-01,  1.1270109E-04,  9.9999999E-01,  5.0400000E+00
         4, -4.4579157E-05,  4.2979999E-01,  1.1270109E-04,  9.9999999E-01,  5.0400000E+00
         4, -4.9037073E-05,  4.2979999E-01,  1.1270109E-04,  9.9999999E-01,  5.0400000E+00
         4, -5.3940780E-05,  4.2979999E-01,  1.1270109E-04,  9.9999999E-01,  5.0400000E+00
         4, -5.9334858E-05,  4.2979999E-01,  1.1270109E-04,  9.9999998E-01,  5.0400000E+00
         4, -6.5268344E-05,  4.2979999E-01,  1.1270109E-04,  9.9999998E-01,  5.0400000E+00
         4, -7.1795178E-05,  4.2979999E-01,  1.1270109E-04,  9.9999998E-01,  5.0400000E+00
         4, -7.8974696E-05,  4.2979999E-01,  1.1270109E-04,  9.9999998E-01,  5.0400000E+00
         4, -8.6872165E-05,  4.2979999E-01,  1.1270109E-04,  9.9999998E-01,  5.0400000E+00
         4, -9.5559382E-05,  4.2979999E-01,  1.1270109E-04,  9.9999997E-01,  5.0400000E+00
         4, -1.0511532E-04,  4.2979999E-01,  1.1270109E-04,  9.9999997E-01,  5.0400000E+00
         4, -1.1562685E-04,  4.2979999E-01,  1.1270109E-04,  9.9999997E-01,  5.0400000E+00
         4, -1.2718954E-04,  4.2979999E-01,  1.1270109E-04,  9.9999997E-01,  5.0400000E+00
         4, -1.3990849E-04,  4.2979998E-01,  1.1270109E-04,  9.9999996E-01,  5.0400000E+00
         4, -1.5389934E-04,  4.2979998E-01,  1.1270109E-04,  9.9999996E-01,  5.0400000E+00
         4, -1.6928927E-04,  4.2979998E-01,  1.1270109E-04,  9.9999996E-01,  5.0400000E+00
         4, -1.8621820E-04,  4.2979998E-01,  1.1270109E-04,  9.9999995E-01,  5.0400000E+00
         4, -2.0484002E-04,  4.2979998E-01,  1.1270109E-04,  9.9999995E-01,  5.0400000E+00
         4, -2.2532402E-04,  4.2979997E-01,  1.1270109E-04,  9.9999994E-01,  5.0400000E+00
         4, -2.4785643E-04,  4.2979997E-01,  1.1270109E-04,  9.9999994E-01,  5.0400000E+00
         4, -2.7264207E-04,  4.2979997E-01,  1.1270109E-04,  9.9999993E-01,  5.0400000E+00
         4, -2.9990628E-04,  4.2979997E-01,  1.1270109E-04,  9.9999992E-01,  5.0400000E+00
         4, -3.2989690E-04,  4.2979996E-01,  1.1270109E-04,  9.9999991E-01,  5.0400000E+00
         4, -3.6288659E-04,  4.2979996E-01,  1.1270109E-04,  9.9999990E-01,  5.0400000E+00
         4, -3.9917525E-04,  4.2979996E-01,  1.1270109E-04,  9.9999990E-01,  5.0400000E+00
         4, -4.3909278E-04,  4.2979995E-01,  1.1270109E-04,  9.9999988E-01,  5.0400000E+00
         4, -4.8300206E-04,  4.2979995E-01,  1.1270109E-04,  9.9999987E-01,  5.0400000E+00
         4, -5.3130226E-04,  4.2979994E-01,  1.1270109E-04,  9.9999986E-01,  5.0400000E+00
         4, -5.8443249E-04,  4.2979993E-01,  1.1270109E-04,  9.9999985E-01,  5.0400000E+00
         4, -6.4287574E-04,  4.2979993E-01,  1.1270109E-04,  9.9999983E-01,  5.0400000E+00
         4, -7.0716331E-04,  4.2979992E-01,  1.1270109E-04,  9.9999981E-01,  5.0400000E+00
         4, -7.7787964E-04,  4.2979991E-01,  1.1270109E-04,  9.9999980E-01,  5.0400000E+00
         4, -8.5566760E-04,  4.2979990E-01,  1.1270109E-04,  9.9999978E-01,  5.0400000E+00
         4, -9.4123437E-04,  4.2979989E-01,  1.1270109E-04,  9.9999975E-01,  5.0400000E+00
         4, -1.0353578E-03,  4.2979988E-01,  1.1270109E-04,  9.9999973E-01,  5.0400000E+00
         4, -1.1388936E-03,  4.2979987E-01,  1.1270109E-04,  9.9999970E-01,  5.0400000E+00
         4, -1.2527829E-03,  4.2979986E-01,  1.1270109E-04,  9.9999967E-01,  5.0400000E+00
         4, -1.3780612E-03,  4.2979984E-01,  1.1270109E-04,  9.9999964E-01,  5.0400000E+00
         4, -1.5158674E-03,  4.2979983E-01,  1.1270109E-04,  9.9999960E-01,  5.0400000E+00
         4, -1.6674541E-03,  4.2979981E-01,  1.1270109E-04,  9.9999956E-01,  5.0400000E+00
         4, -1.8341995E-03,  4.2979979E-01,  1.1270109E-04,  9.9999952E-01,  5.0400000E+00
         4, -2.0176195E-03,  4.2979977E-01,  1.1270109E-04,  9.9999947E-01,  5.0400000E+00
         4, -2.2193814E-03,  4.2979975E-01,  1.1270109E-04,  9.9999942E-01,  5.0400000E+00
         4, -2.4413195E-03,  4.2979972E-01,  1.1270109E-04,  9.9999936E-01,  5.0400000E+00
         4, -2.6854515E-03,  4.2979970E-01,  1.1270109E-04,  9.9999930E-01,  5.0400000E+00
         4, -2.9539966E-03,  4.2979967E-01,  1.1270109E-04,  9.9999923E-01,  5.0400000E+00
         4, -3.2493963E-03,  4.2979963E-01,  1.1270109E-04,  9.9999915E-01,  5.0400000E+00
         4, -3.5743359E-03,  4.2979960E-01,  1.1270109E-04,  9.9999906E-01,  5.0400000E+00
         4, -3.9317695E-03,  4.2979956E-01,  1.1270109E-04,  9.9999897E-01,  1.3627782E+00
         4, -4.3249465E-03,  4.2979951E-01,  1.1270109E-04,  9.9999887E-01,  1.3468777E+00
         4, -4.7574411E-03,  4.2979946E-01,  1.1270109E-04,  9.9999875E-01,  1.3309705E+00
         4, -5.2331852E-03,  4.2979941E-01,  1.1270109E-04,  9.9999863E-01,  1.3150579E+00
         4, -5.7565038E-03,  4.2979935E-01,  1.1270109E-04,  9.9999849E-01,  1.2991411E+00
         4, -6.3321541E-03,  4.2979929E-01,  1.1270109E-04,  9.9999834E-01,  1.2832213E+00
         4, -6.9653696E-03,  4.2979921E-01,  1.1270109E-04,  9.9999817E-01,  1.2672996E+00
         4, -7.6619065E-03,  4.2979914E-01,  1.1270109E-04,  9.9999799E-01,  1.2513774E+00
         4, -8.4280972E-03,  4.2979905E-01,  1.1270109E-04,  9.9999779E-01,  1.2354558E+00
         4, -9.2709069E-03,  4.2979896E-01,  1.1270109E-04,  9.9999757E-01,  1.2195363E+00
         4, -1.0197998E-02,  4.2979885E-01,  1.2086835E-04,  9.9999732E-01,  1.2033878E+00
         4, -1.1217797E-02,  4.2979873E-01,  1.2168848E-04,  9.9999703E-01,  1.1863472E+00
         4, -1.2339577E-02,  4.2979859E-01,  1.2251412E-04,  9.9999672E-01,  1.1693138E+00
         4, -1.3573535E-02,  4.2979844E-01,  1.2334528E-04,  9.9999636E-01,  1.1522892E+00
         4, -1.4930888E-02,  4.2979827E-01,  1.2418201E-04,  9.9999597E-01,  1.1352752E+00
         4, -1.6423977E-02,  4.2979808E-01,  1.2502434E-04,  9.9999554E-01,  1.1182736E+00
         4, -1.8066375E-02,  4.2979788E-01,  1.2587228E-04,  9.9999506E-01,  1.1012863E+00
         4, -1.9873012E-02,  4.2979765E-01,  1.2672586E-04,  9.9999453E-01,  1.0843150E+00
         4, -2.1860313E-02,  4.2979740E-01,  1.2758512E-04,  9.9999394E-01,  1.0673618E+00
         4, -2.4046345E-02,  4.2979712E-01,  1.2845008E-04,  9.9999329E-01,  1.0504286E+00
         4, -2.6450979E-02,  4.2979681E-01,  1.2932075E-04,  9.9999257E-01,  1.0335173E+00
         4, -2.9096077E-02,  4.2979646E-01,  1.3019716E-04,  9.9999177E-01,  1.0166300E+00
         4, -3.2005685E-02,  4.2979608E-01,  1.3107933E-04,  9.9999089E-01,  9.9976881E-01
         4, -3.5206253E-02,  4.2979566E-01,  1.3196728E-04,  9.9998991E-01,  9.8293574E-01
         4, -3.8726879E-02,  4.2979520E-01,  1.3286101E-04,  9.9998882E-01,  9.6613299E-01
         4, -4.2599567E-02,  4.2979468E-01,  1.3376055E-04,  9.9998762E-01,  9.4936274E-01
         4, -4.6859523E-02,  4.2979411E-01,  1.3466590E-04,  9.9998629E-01,  9.3262725E-01
         4, -5.1545476E-02,  4.2979347E-01,  1.3557706E-04,  9.9998482E-01,  9.1592878E-01
         4, -5.6700023E-02,  4.2979277E-01,  1.3649404E-04,  9.9998318E-01,  8.9926968E-01
         4, -6.2370026E-02,  4.2979200E-01,  1.3741684E-04,  9.9998138E-01,  8.8265232E-01
         4, -6.8607028E-02,  4.2979114E-01,  1.3834545E-04,  9.9997938E-01,  8.6607911E-01
         4, -7.5467731E-02,  4.2979018E-01,  1.3927984E-04,  9.9997716E-01,  8.4955254E-01
         4, -8.3014504E-02,  4.2978913E-01,  1.4022001E-04,  9.9997471E-01,  8.3307512E-01
         4, -9.1315954E-02,  4.2978796E-01,  1.4116593E-04,  9.9997199E-01,  8.1664943E-01
         4, -1.0044755E-01,  4.2978667E-01,  1.4211757E-04,  9.9996898E-01,  8.0027809E-01
         4, -1.1049230E-01,  4.2978524E-01,  1.4307487E-04,  9.9996565E-01,  7.8396378E-01
         4, -1.2154154E-01,  4.2978365E-01,  1.4403779E-04,  9.9996196E-01,  7.6770922E-01
         4, -1.3369569E-01,  4.2978189E-01,  1.4500627E-04,  9.9995787E-01,  7.5151722E-01
         4, -1.4706526E-01,  4.2977995E-01,  1.4598023E-04,  9.9995334E-01,  7.3539060E-01
         4, -1.6177178E-01,  4.2977779E-01,  1.4695958E-04,  9.9994833E-01,  7.1933228E-01
         4, -1.7794896E-01,  4.2977541E-01,  1.4794423E-04,  9.9994278E-01,  7.0334521E-01
         4, -1.9574386E-01,  4.2977277E-01,  1.4893404E-04,  9.9993664E-01,  6.8743242E-01
         4, -2.1531824E-01,  4.2976984E-01,  1.4992888E-04,  9.9992983E-01,  6.7159699E-01
         4, -2.3685007E-01,  4.2976660E-01,  1.5092860E-04,  9.9992229E-01,  6.5584208E-01
         4, -2.6053508E-01,  4.2976301E-01,  1.5193300E-04,  9.9991395E-01,  6.4017091E-01
         4, -2.8658858E-01,  4.2975904E-01,  1.5294189E-04,  9.9990471E-01,  6.2458675E-01
         4, -3.1524744E-01,  4.2975465E-01,  1.5395501E-04,  9.9989447E-01,  6.0909297E-01
         4, -3.4677219E-01,  4.2974978E-01,  1.5497212E-04,  9.9988314E-01,  5.9369299E-01
         4, -3.8144940E-01,  4.2974438E-01,  1.5599289E-04,  9.9987060E-01,  5.7839032E-01
         4, -4.1959434E-01,  4.2973841E-01,  1.5701699E-04,  9.9985671E-01,  5.6318853E-01
         4, -4.6155378E-01,  4.2973180E-01,  1.5804402E-04,  9.9984133E-01,  5.4809127E-01
         4, -5.0770916E-01,  4.2972448E-01,  1.5907355E-04,  9.9982430E-01,  5.3310230E-01
         4, -5.5848007E-01,  4.2971638E-01,  1.6010509E-04,  9.9980545E-01,  5.1822542E-01
         4, -6.1432808E-01,  4.2970741E-01,  1.6113808E-04,  9.9978458E-01,  5.0346454E-01
         4, -6.7576089E-01,  4.2969748E-01,  1.6217191E-04,  9.9976147E-01,  4.8882366E-01
         4, -7.4333698E-01,  4.2968648E-01,  1.6320587E-04,  9.9973589E-01,  4.7430686E-01
         4, -8.1767067E-01,  4.2967431E-01,  1.6423919E-04,  9.9970757E-01,  4.5991832E-01
         4, -8.9943774E-01,  4.2966084E-01,  1.6527099E-04,  9.9967623E-01,  4.4566231E-01
         4, -9.8938151E-01,  4.2964593E-01,  1.6630032E-04,  9.9964153E-01,  4.3154321E-01
         4, -1.0883197E+00,  4.2962942E-01,  1.6732607E-04,  9.9960313E-01,  4.1756550E-01
         4, -1.1971516E+00,  4.2961116E-01,  1.6834704E-04,  9.9956063E-01,  4.0373374E-01
         4, -1.3168668E+00,  4.2959094E-01,  1.6936187E-04,  9.9951359E-01,  3.9005262E-01
         4, -1.4485535E+00,  4.2956857E-01,  1.7036907E-04,  9.9946155E-01,  3.7652694E-01
         4, -1.5934088E+00,  4.2954382E-01,  1.7136697E-04,  9.9940395E-01,  3.6316159E-01
         4, -1.7527497E+00,  4.2951643E-01,  1.7235371E-04,  9.9934024E-01,  3.4996161E-01
         4, -1.9280247E+00,  4.2948614E-01,  1.7332722E-04,  9.9926975E-01,  3.3693211E-01
         4, -2.1208271E+00,  4.2945263E-01,  1.7428523E-04,  9.9919178E-01,  3.2407834E-01
         4, -2.3329099E+00,  4.2941556E-01,  1.7522519E-04,  9.9910554E-01,  3.1140567E-01
         4, -2.5662008E+00,  4.2937457E-01,  1.7614432E-04,  9.9901018E-01,  2.9891957E-01
         4, -2.8228209E+00,  4.2932925E-01,  1.7703950E-04,  9.9890473E-01,  2.8662564E-01
         4, -3.1051030E+00,  4.2927915E-01,  1.7790734E-04,  9.9878817E-01,  2.7452958E-01
         4, -3.4156133E+00,  4.2922378E-01,  1.7874405E-04,  9.9865933E-01,  2.6263720E-01
         4, -3.7571747E+00,  4.2916259E-01,  1.7954550E-04,  9.9851695E-01,  2.5095443E-01
         4, -4.1328921E+00,  4.2909498E-01,  1.8030714E-04,  9.9835966E-01,  2.3948729E-01
         4, -4.5461813E+00,  4.2902031E-01,  1.8102398E-04,  9.9818592E-01,  2.2824188E-01
         4, -5.0007995E+00,  4.2893786E-01,  1.8169055E-04,  9.9799409E-01,  2.1722440E-01
         4, -5.5008794E+00,  4.2884684E-01,  1.8230090E-04,  9.9778232E-01,  2.0644110E-01
         4, -6.0509674E+00,  4.2874640E-01,  1.8284854E-04,  9.9754863E-01,  1.9589830E-01
         4, -6.6560641E+00,  4.2863561E-01,  1.8332642E-04,  9.9729086E-01,  1.8560233E-01
         4, -7.3216705E+00,  4.2851345E-01,  1.8372691E-04,  9.9700663E-01,  1.7555955E-01
         4, -8.0538375E+00,  4.2837881E-01,  1.8404179E-04,  9.9669336E-01,  1.6577629E-01
         4, -8.8592213E+00,  4.2823049E-01,  1.8426222E-04,  9.9634827E-01,  1.5625883E-01
         4, -9.7451434E+00,  4.2806718E-01,  1.8437874E-04,  9.9596832E-01,  1.4701336E-01
         4, -1.0719658E+01,  4.2788749E-01,  1.8438128E-04,  9.9555024E-01,  1.3804596E-01
         4, -1.1791624E+01,  4.2768990E-01,  1.8425918E-04,  9.9509050E-01,  1.2936252E-01
         4, -1.2970786E+01,  4.2747277E-01,  1.8400124E-04,  9.9458531E-01,  1.2096869E-01
         4, -1.4267864E+01,  4.2723435E-01,  1.8359573E-04,  9.9403060E-01,  1.1286985E-01
         4, -1.5694651E+01,  4.2697279E-01,  1.8303053E-04,  9.9342203E-01,  1.0507101E-01
         4, -1.7264116E+01,  4.2668610E-01,  1.8229317E-04,  9.9275499E-01,  9.7576762E-02
         4, -1.8990528E+01,  4.2637216E-01,  1.8137103E-04,  9.9202458E-01,  9.0391179E-02
         4, -2.0889580E+01,  4.2602878E-01,  1.8025143E-04,  9.9122563E-01,  8.3517759E-02
         4, -2.2978538E+01,  4.2565361E-01,  1.7892189E-04,  9.9035275E-01,  7.6959324E-02
         4, -2.5276392E+01,  4.2524424E-01,  1.7737032E-04,  9.8940029E-01,  7.0717937E-02
         4, -2.7804032E+01,  4.2479816E-01,  1.7558532E-04,  9.8836240E-01,  6.4794813E-02
         4, -3.0584435E+01,  4.2431277E-01,  1.7355644E-04,  9.8723306E-01,  5.9190235E-02
         4, -3.3642878E+01,  4.2378543E-01,  1.7127453E-04,  9.8600613E-01,  5.3903468E-02
         4, -3.7007166E+01,  4.2321349E-01,  1.6873209E-04,  9.8467540E-01,  4.8932693E-02
         4, -4.0707883E+01,  4.2259425E-01,  1.6592363E-04,  9.8323466E-01,  4.4274937E-02
         4, -4.4778671E+01,  4.2192509E-01,  1.6284601E-04,  9.8167773E-01,  3.9926026E-02
         4, -4.9256538E+01,  4.2120340E-01,  1.5949881E-04,  9.7999860E-01,  3.5880554E-02
         4, -5.4182192E+01,  4.2042670E-01,  1.5588463E-04,  9.7819147E-01,  3.2131871E-02
         4, -5.9600411E+01,  4.1959263E-01,  1.5200936E-04,  9.7625088E-01,  2.8672093E-02
         4, -6.5560452E+01,  4.1869902E-01,  1.4788238E-04,  9.7417175E-01,  2.5492142E-02
         4, -7.2116497E+01,  4.1774391E-01,  1.4351669E-04,  9.7194952E-01,  2.2581806E-02
         4, -7.9328147E+01,  4.1672559E-01,  1.3892887E-04,  9.6958025E-01,  1.9929826E-02
         4, -8.7260962E+01,  4.1564267E-01,  1.3413902E-04,  9.6706065E-01,  1.7524016E-02
         4, -9.5987058E+01,  4.1449406E-01,  1.2917052E-04,  9.6438823E-01,  1.5351393E-02
         4, -1.0558576E+02,  4.1327905E-01,  1.2404972E-04,  9.6156130E-01,  1.3398335E-02
         4, -1.1614434E+02,  4.1199729E-01,  1.1880540E-04,  9.5857908E-01,  1.1650754E-02
         4, -1.2775877E+02,  4.1064884E-01,  1.1346833E-04,  9.5544170E-01,  1.0094270E-02
         4, -1.4053465E+02,  4.0923417E-01,  1.0807056E-04,  9.5215022E-01,  8.7143924E-03
         4, -1.5458812E+02,  4.0775412E-01,  1.0264478E-04,  9.4870665E-01,  7.4967041E-03
         4, -1.7004693E+02,  4.0620995E-01,  9.7223588E-05,  9.4511388E-01,  6.4270251E-03
         4, -1.8705162E+02,  4.0460327E-01,  9.1838860E-05,  9.4137569E-01,  5.4915702E-03
         4, -2.0575678E+02,  4.0293606E-01,  8.6521055E-05,  9.3749666E-01,  4.6770848E-03
         4, -2.2633246E+02,  4.0121060E-01,  8.1298655E-05,  9.3348209E-01,  3.9709596E-03
         4, -2.4896571E+02,  3.9942944E-01,  7.6197680E-05,  9.2933793E-01,  3.3613215E-03
         4, -2.7386228E+02,  3.9759538E-01,  7.1241300E-05,  9.2507069E-01,  2.8371003E-03
         4, -3.0124851E+02,  3.9571141E-01,  6.6449567E-05,  9.2068731E-01,  2.3880706E-03
         4, -3.3137336E+02,  3.9378064E-01,  6.1839252E-05,  9.1619507E-01,  2.0048727E-03
         4, -3.6451069E+02,  3.9180633E-01,  5.7423805E-05,  9.1160151E-01,  1.6790117E-03
         4, -4.0096176E+02,  3.8979176E-01,  5.3213396E-05,  9.0691428E-01,  1.4028405E-03
         4, -4.4105794E+02,  3.8774025E-01,  4.9215058E-05,  9.0214112E-01,  1.1695279E-03
         4, -4.8516373E+02,  3.8565512E-01,  4.5432882E-05,  8.9728971E-01,  9.7301554E-04
         4, -5.3368010E+02,  3.8353960E-01,  4.1868281E-05,  8.9236762E-01,  8.0796743E-04
         4, -5.8704811E+02,  3.8139689E-01,  3.8520272E-05,  8.8738225E-01,  6.6971363E-04
         4, -6.4575293E+02,  3.7923006E-01,  3.5385792E-05,  8.8234077E-01,  5.5419170E-04
         4, -7.1032822E+02,  3.7704209E-01,  3.2460010E-05,  8.7725009E-01,  4.5788742E-04
         4, -7.8136104E+02,  3.7483580E-01,  2.9736636E-05,  8.7211680E-01,  3.7777661E-04
         4, -8.5949714E+02,  3.7261389E-01,  2.7208218E-05,  8.6694716E-01,  3.1126941E-04
         4, -9.4544686E+02,  3.7037889E-01,  2.4866417E-05,  8.6174707E-01,  2.5615782E-04
         4, -1.0399915E+03,  3.6813320E-01,  2.2702253E-05,  8.5652210E-01,  2.1056722E-04
         4, -1.1439907E+03,  3.6587903E-01,  2.0706327E-05,  8.5127742E-01,  1.7291213E-04
         4, -1.2583898E+03,  3.6361848E-01,  1.8869015E-05,  8.4601786E-01,  1.4185633E-04
         4, -1.3842287E+03,  3.6135345E-01,  1.7180625E-05,  8.4074791E-01,  1.1627731E-04
         4, -1.5226516E+03,  3.5908573E-01,  1.5631541E-05,  8.3547168E-01,  9.5234930E-05
         4, -1.6749168E+03,  3.5681694E-01,  1.4212328E-05,  8.3019298E-01,  7.7943932E-05
         4, -1.8424085E+03,  3.5454859E-01,  1.2913821E-05,  8.2491528E-01,  6.3750053E-05
         4, -2.0266493E+03,  3.5228204E-01,  1.1727192E-05,  8.1964178E-01,  5.2109427E-05
         4, -2.2293142E+03,  3.5001853E-01,  1.0644002E-05,  8.1437536E-01,  4.2570904E-05
         4, -2.4522457E+03,  3.4775920E-01,  9.6562300E-06,  8.0911865E-01,  3.4760955E-05
         4, -2.6974702E+03,  3.4550507E-01,  8.7562987E-06,  8.0387405E-01,  2.8370855E-05
         4, -2.9672172E+03,  3.4325706E-01,  7.9370822E-06,  7.9864371E-01,  2.3145847E-05
         4, -3.2639390E+03,  3.4101602E-01,  7.1919085E-06,  7.9342955E-01,  1.8876007E-05
         4, -3.5903329E+03,  3.3878269E-01,  6.5145541E-06,  7.8823334E-01,  1.5388582E-05
         4, -3.9493662E+03,  3.3655773E-01,  5.8992336E-06,  7.8305662E-01,  1.2541581E-05
         4, -4.3443028E+03,  3.3434176E-01,  5.3405845E-06,  7.7790079E-01,  1.0218418E-05
         4, -4.7787331E+03,  3.3213530E-01,  4.8336500E-06,  7.7276709E-01,  8.3234649E-06
         4, -5.2566064E+03,  3.2993882E-01,  4.3738587E-06,  7.6765663E-01,  6.7783525E-06
         4, -5.7822670E+03,  3.2775275E-01,  3.9570040E-06,  7.6257038E-01,  5.5189073E-06
         4, -6.3604937E+03,  3.2557746E-01,  3.5792221E-06,  7.5750920E-01,  4.4926188E-06
         4, -6.9965431E+03,  3.2341326E-01,  3.2369704E-06,  7.5247385E-01,  3.6565488E-06
         4, -7.6961974E+03,  3.2126045E-01,  2.9270054E-06,  7.4746498E-01,  2.9756071E-06
         4, -8.4658171E+03,  3.1911927E-01,  2.6463618E-06,  7.4248317E-01,  2.4211329E-06
