"","swba.date","swba.das","swba.year","swba.doy","swba.dat"
"42397","15-Mar-2015",1116,"2015","74","2015_74"
"42398","15-Mar-2015",1116,"2015","74","2015_74"
"42399","15-Mar-2015",1116,"2015","74","2015_74"
"42400","15-Mar-2015",1116,"2015","74","2015_74"
"42401","15-Mar-2015",1116,"2015","74","2015_74"
"42402","15-Mar-2015",1116,"2015","74","2015_74"
"42403","15-Mar-2015",1116,"2015","74","2015_74"
"42404","15-Mar-2015",1116,"2015","74","2015_74"
"42405","15-Mar-2015",1116,"2015","74","2015_74"
"42406","15-Mar-2015",1116,"2015","74","2015_74"
"42407","15-Mar-2015",1116,"2015","74","2015_74"
"42408","15-Mar-2015",1116,"2015","74","2015_74"
"42409","15-Mar-2015",1116,"2015","74","2015_74"
"42410","15-Mar-2015",1116,"2015","74","2015_74"
"42411","15-Mar-2015",1116,"2015","74","2015_74"
"42412","15-Mar-2015",1116,"2015","74","2015_74"
"42413","15-Mar-2015",1116,"2015","74","2015_74"
"42414","15-Mar-2015",1116,"2015","74","2015_74"
"42415","15-Mar-2015",1116,"2015","74","2015_74"
"42416","15-Mar-2015",1116,"2015","74","2015_74"
"42417","15-Mar-2015",1116,"2015","74","2015_74"
"42418","15-Mar-2015",1116,"2015","74","2015_74"
"42419","15-Mar-2015",1116,"2015","74","2015_74"
"42420","15-Mar-2015",1116,"2015","74","2015_74"
"42421","15-Mar-2015",1116,"2015","74","2015_74"
"42422","15-Mar-2015",1116,"2015","74","2015_74"
"42423","15-Mar-2015",1116,"2015","74","2015_74"
"42424","15-Mar-2015",1116,"2015","74","2015_74"
"42425","15-Mar-2015",1116,"2015","74","2015_74"
"42426","15-Mar-2015",1116,"2015","74","2015_74"
"42427","15-Mar-2015",1116,"2015","74","2015_74"
"42428","15-Mar-2015",1116,"2015","74","2015_74"
"42429","15-Mar-2015",1116,"2015","74","2015_74"
"42430","15-Mar-2015",1116,"2015","74","2015_74"
"42431","15-Mar-2015",1116,"2015","74","2015_74"
"42432","15-Mar-2015",1116,"2015","74","2015_74"
"42433","15-Mar-2015",1116,"2015","74","2015_74"
"42434","15-Mar-2015",1116,"2015","74","2015_74"
"42435","15-Mar-2015",1116,"2015","74","2015_74"
"42436","16-Mar-2015",1117,"2015","75","2015_75"
"42437","16-Mar-2015",1117,"2015","75","2015_75"
"42438","16-Mar-2015",1117,"2015","75","2015_75"
"42439","16-Mar-2015",1117,"2015","75","2015_75"
"42440","16-Mar-2015",1117,"2015","75","2015_75"
"42441","16-Mar-2015",1117,"2015","75","2015_75"
"42442","16-Mar-2015",1117,"2015","75","2015_75"
"42443","16-Mar-2015",1117,"2015","75","2015_75"
"42444","16-Mar-2015",1117,"2015","75","2015_75"
"42445","16-Mar-2015",1117,"2015","75","2015_75"
"42446","16-Mar-2015",1117,"2015","75","2015_75"
"42447","16-Mar-2015",1117,"2015","75","2015_75"
"42448","16-Mar-2015",1117,"2015","75","2015_75"
"42449","16-Mar-2015",1117,"2015","75","2015_75"
"42450","16-Mar-2015",1117,"2015","75","2015_75"
"42451","16-Mar-2015",1117,"2015","75","2015_75"
"42452","16-Mar-2015",1117,"2015","75","2015_75"
"42453","16-Mar-2015",1117,"2015","75","2015_75"
"42454","16-Mar-2015",1117,"2015","75","2015_75"
"42455","16-Mar-2015",1117,"2015","75","2015_75"
"42456","16-Mar-2015",1117,"2015","75","2015_75"
"42457","16-Mar-2015",1117,"2015","75","2015_75"
"42458","16-Mar-2015",1117,"2015","75","2015_75"
"42459","16-Mar-2015",1117,"2015","75","2015_75"
"42460","16-Mar-2015",1117,"2015","75","2015_75"
"42461","16-Mar-2015",1117,"2015","75","2015_75"
"42462","16-Mar-2015",1117,"2015","75","2015_75"
"42463","16-Mar-2015",1117,"2015","75","2015_75"
"42464","16-Mar-2015",1117,"2015","75","2015_75"
"42465","16-Mar-2015",1117,"2015","75","2015_75"
"42466","16-Mar-2015",1117,"2015","75","2015_75"
"42467","16-Mar-2015",1117,"2015","75","2015_75"
"42468","16-Mar-2015",1117,"2015","75","2015_75"
"42469","16-Mar-2015",1117,"2015","75","2015_75"
"42470","16-Mar-2015",1117,"2015","75","2015_75"
"42471","16-Mar-2015",1117,"2015","75","2015_75"
"42472","16-Mar-2015",1117,"2015","75","2015_75"
"42473","16-Mar-2015",1117,"2015","75","2015_75"
"42474","16-Mar-2015",1117,"2015","75","2015_75"
"42475","16-Mar-2015",1117,"2015","75","2015_75"
"42476","16-Mar-2015",1117,"2015","75","2015_75"
"42477","16-Mar-2015",1117,"2015","75","2015_75"
"42478","16-Mar-2015",1117,"2015","75","2015_75"
"42479","16-Mar-2015",1117,"2015","75","2015_75"
"42480","16-Mar-2015",1117,"2015","75","2015_75"
"42481","17-Mar-2015",1118,"2015","76","2015_76"
"42482","17-Mar-2015",1118,"2015","76","2015_76"
"42483","17-Mar-2015",1118,"2015","76","2015_76"
"42484","17-Mar-2015",1118,"2015","76","2015_76"
"42485","17-Mar-2015",1118,"2015","76","2015_76"
"42486","17-Mar-2015",1118,"2015","76","2015_76"
"42487","17-Mar-2015",1118,"2015","76","2015_76"
"42488","17-Mar-2015",1118,"2015","76","2015_76"
"42489","17-Mar-2015",1118,"2015","76","2015_76"
"42490","17-Mar-2015",1118,"2015","76","2015_76"
"42491","17-Mar-2015",1118,"2015","76","2015_76"
"42492","17-Mar-2015",1118,"2015","76","2015_76"
"42493","17-Mar-2015",1118,"2015","76","2015_76"
"42494","17-Mar-2015",1118,"2015","76","2015_76"
"42495","17-Mar-2015",1118,"2015","76","2015_76"
"42496","17-Mar-2015",1118,"2015","76","2015_76"
"42497","17-Mar-2015",1118,"2015","76","2015_76"
"42498","17-Mar-2015",1118,"2015","76","2015_76"
"42499","17-Mar-2015",1118,"2015","76","2015_76"
"42500","17-Mar-2015",1118,"2015","76","2015_76"
"42501","17-Mar-2015",1118,"2015","76","2015_76"
"42502","17-Mar-2015",1118,"2015","76","2015_76"
"42503","17-Mar-2015",1118,"2015","76","2015_76"
"42504","17-Mar-2015",1118,"2015","76","2015_76"
"42505","17-Mar-2015",1118,"2015","76","2015_76"
"42506","17-Mar-2015",1118,"2015","76","2015_76"
"42507","17-Mar-2015",1118,"2015","76","2015_76"
"42508","17-Mar-2015",1118,"2015","76","2015_76"
"42509","17-Mar-2015",1118,"2015","76","2015_76"
"42510","17-Mar-2015",1118,"2015","76","2015_76"
"42511","17-Mar-2015",1118,"2015","76","2015_76"
"42512","17-Mar-2015",1118,"2015","76","2015_76"
"42513","17-Mar-2015",1118,"2015","76","2015_76"
"42514","17-Mar-2015",1118,"2015","76","2015_76"
"42515","17-Mar-2015",1118,"2015","76","2015_76"
"42516","17-Mar-2015",1118,"2015","76","2015_76"
"42517","17-Mar-2015",1118,"2015","76","2015_76"
"42518","17-Mar-2015",1118,"2015","76","2015_76"
"42519","17-Mar-2015",1118,"2015","76","2015_76"
"42520","17-Mar-2015",1118,"2015","76","2015_76"
"42521","17-Mar-2015",1118,"2015","76","2015_76"
"42522","17-Mar-2015",1118,"2015","76","2015_76"
"42523","17-Mar-2015",1118,"2015","76","2015_76"
"42524","17-Mar-2015",1118,"2015","76","2015_76"
"42525","17-Mar-2015",1118,"2015","76","2015_76"
"42526","18-Mar-2015",894,"2015","77","2015_77"
"42527","18-Mar-2015",894,"2015","77","2015_77"
"42528","18-Mar-2015",894,"2015","77","2015_77"
"42529","18-Mar-2015",894,"2015","77","2015_77"
"42530","18-Mar-2015",894,"2015","77","2015_77"
"42531","18-Mar-2015",894,"2015","77","2015_77"
"42532","18-Mar-2015",894,"2015","77","2015_77"
"42533","18-Mar-2015",894,"2015","77","2015_77"
"42534","18-Mar-2015",894,"2015","77","2015_77"
"42535","18-Mar-2015",894,"2015","77","2015_77"
"42536","18-Mar-2015",894,"2015","77","2015_77"
"42537","18-Mar-2015",894,"2015","77","2015_77"
"42538","18-Mar-2015",894,"2015","77","2015_77"
"42539","18-Mar-2015",894,"2015","77","2015_77"
"42540","18-Mar-2015",894,"2015","77","2015_77"
"42541","18-Mar-2015",894,"2015","77","2015_77"
"42542","18-Mar-2015",894,"2015","77","2015_77"
"42543","18-Mar-2015",894,"2015","77","2015_77"
"42544","18-Mar-2015",894,"2015","77","2015_77"
"42545","18-Mar-2015",894,"2015","77","2015_77"
"42546","18-Mar-2015",894,"2015","77","2015_77"
"42547","18-Mar-2015",894,"2015","77","2015_77"
"42548","18-Mar-2015",894,"2015","77","2015_77"
"42549","18-Mar-2015",894,"2015","77","2015_77"
"42550","18-Mar-2015",894,"2015","77","2015_77"
"42551","18-Mar-2015",894,"2015","77","2015_77"
"42552","18-Mar-2015",894,"2015","77","2015_77"
"42553","18-Mar-2015",894,"2015","77","2015_77"
"42554","18-Mar-2015",894,"2015","77","2015_77"
"42555","18-Mar-2015",894,"2015","77","2015_77"
"42556","18-Mar-2015",894,"2015","77","2015_77"
"42557","18-Mar-2015",894,"2015","77","2015_77"
"42558","18-Mar-2015",894,"2015","77","2015_77"
"42559","18-Mar-2015",894,"2015","77","2015_77"
"42560","18-Mar-2015",894,"2015","77","2015_77"
"42561","18-Mar-2015",894,"2015","77","2015_77"
"42562","18-Mar-2015",894,"2015","77","2015_77"
"42563","18-Mar-2015",894,"2015","77","2015_77"
"42564","18-Mar-2015",894,"2015","77","2015_77"
"42565","18-Mar-2015",894,"2015","77","2015_77"
"42566","18-Mar-2015",894,"2015","77","2015_77"
"42567","18-Mar-2015",894,"2015","77","2015_77"
"42568","18-Mar-2015",894,"2015","77","2015_77"
"42569","18-Mar-2015",894,"2015","77","2015_77"
"42570","18-Mar-2015",894,"2015","77","2015_77"
"42571","19-Mar-2015",1119,"2015","78","2015_78"
"42572","19-Mar-2015",1119,"2015","78","2015_78"
"42573","19-Mar-2015",1119,"2015","78","2015_78"
"42574","19-Mar-2015",1119,"2015","78","2015_78"
"42575","19-Mar-2015",1119,"2015","78","2015_78"
"42576","19-Mar-2015",1119,"2015","78","2015_78"
"42577","19-Mar-2015",1119,"2015","78","2015_78"
"42578","19-Mar-2015",1119,"2015","78","2015_78"
"42579","19-Mar-2015",1119,"2015","78","2015_78"
"42580","19-Mar-2015",1119,"2015","78","2015_78"
"42581","19-Mar-2015",1119,"2015","78","2015_78"
"42582","19-Mar-2015",1119,"2015","78","2015_78"
"42583","19-Mar-2015",1119,"2015","78","2015_78"
"42584","19-Mar-2015",1119,"2015","78","2015_78"
"42585","19-Mar-2015",1119,"2015","78","2015_78"
"42586","19-Mar-2015",1119,"2015","78","2015_78"
"42587","19-Mar-2015",1119,"2015","78","2015_78"
"42588","19-Mar-2015",1119,"2015","78","2015_78"
"42589","19-Mar-2015",1119,"2015","78","2015_78"
"42590","19-Mar-2015",1119,"2015","78","2015_78"
"42591","19-Mar-2015",1119,"2015","78","2015_78"
"42592","19-Mar-2015",1119,"2015","78","2015_78"
"42593","19-Mar-2015",1119,"2015","78","2015_78"
"42594","19-Mar-2015",1119,"2015","78","2015_78"
"42595","19-Mar-2015",1119,"2015","78","2015_78"
"42596","19-Mar-2015",1119,"2015","78","2015_78"
"42597","19-Mar-2015",1119,"2015","78","2015_78"
"42598","19-Mar-2015",1119,"2015","78","2015_78"
"42599","19-Mar-2015",1119,"2015","78","2015_78"
"42600","19-Mar-2015",1119,"2015","78","2015_78"
"42601","19-Mar-2015",1119,"2015","78","2015_78"
"42602","19-Mar-2015",1119,"2015","78","2015_78"
"42603","19-Mar-2015",1119,"2015","78","2015_78"
"42604","19-Mar-2015",1119,"2015","78","2015_78"
"42605","19-Mar-2015",1119,"2015","78","2015_78"
"42606","19-Mar-2015",1119,"2015","78","2015_78"
"42607","19-Mar-2015",1119,"2015","78","2015_78"
"42608","19-Mar-2015",1119,"2015","78","2015_78"
"42609","19-Mar-2015",1119,"2015","78","2015_78"
"42610","19-Mar-2015",1119,"2015","78","2015_78"
"42611","19-Mar-2015",1119,"2015","78","2015_78"
"42612","19-Mar-2015",1119,"2015","78","2015_78"
"42613","19-Mar-2015",1119,"2015","78","2015_78"
"42614","19-Mar-2015",1119,"2015","78","2015_78"
"42615","19-Mar-2015",1119,"2015","78","2015_78"
"42616","20-Mar-2015",982,"2015","79","2015_79"
"42617","20-Mar-2015",982,"2015","79","2015_79"
"42618","20-Mar-2015",982,"2015","79","2015_79"
"42619","20-Mar-2015",982,"2015","79","2015_79"
"42620","20-Mar-2015",982,"2015","79","2015_79"
"42621","20-Mar-2015",982,"2015","79","2015_79"
"42622","20-Mar-2015",982,"2015","79","2015_79"
"42623","20-Mar-2015",982,"2015","79","2015_79"
"42624","20-Mar-2015",982,"2015","79","2015_79"
"42625","20-Mar-2015",982,"2015","79","2015_79"
"42626","20-Mar-2015",982,"2015","79","2015_79"
"42627","20-Mar-2015",982,"2015","79","2015_79"
"42628","20-Mar-2015",982,"2015","79","2015_79"
"42629","20-Mar-2015",982,"2015","79","2015_79"
"42630","20-Mar-2015",982,"2015","79","2015_79"
"42631","20-Mar-2015",982,"2015","79","2015_79"
"42632","20-Mar-2015",982,"2015","79","2015_79"
"42633","20-Mar-2015",982,"2015","79","2015_79"
"42634","20-Mar-2015",982,"2015","79","2015_79"
"42635","20-Mar-2015",982,"2015","79","2015_79"
"42636","20-Mar-2015",982,"2015","79","2015_79"
"42637","20-Mar-2015",982,"2015","79","2015_79"
"42638","20-Mar-2015",982,"2015","79","2015_79"
"42639","20-Mar-2015",982,"2015","79","2015_79"
"42640","20-Mar-2015",982,"2015","79","2015_79"
"42641","20-Mar-2015",982,"2015","79","2015_79"
"42642","20-Mar-2015",982,"2015","79","2015_79"
"42643","20-Mar-2015",982,"2015","79","2015_79"
"42644","20-Mar-2015",982,"2015","79","2015_79"
"42645","20-Mar-2015",982,"2015","79","2015_79"
"42646","20-Mar-2015",982,"2015","79","2015_79"
"42647","20-Mar-2015",982,"2015","79","2015_79"
"42648","20-Mar-2015",982,"2015","79","2015_79"
"42649","20-Mar-2015",982,"2015","79","2015_79"
"42650","20-Mar-2015",982,"2015","79","2015_79"
"42651","20-Mar-2015",982,"2015","79","2015_79"
"42652","20-Mar-2015",982,"2015","79","2015_79"
"42653","20-Mar-2015",982,"2015","79","2015_79"
"42654","20-Mar-2015",982,"2015","79","2015_79"
"42655","20-Mar-2015",982,"2015","79","2015_79"
"42656","20-Mar-2015",982,"2015","79","2015_79"
"42657","20-Mar-2015",982,"2015","79","2015_79"
"42658","20-Mar-2015",982,"2015","79","2015_79"
"42659","20-Mar-2015",982,"2015","79","2015_79"
"42660","20-Mar-2015",982,"2015","79","2015_79"
"42661","21-Mar-2015",1120,"2015","80","2015_80"
"42662","21-Mar-2015",1120,"2015","80","2015_80"
"42663","21-Mar-2015",1120,"2015","80","2015_80"
"42664","21-Mar-2015",1120,"2015","80","2015_80"
"42665","21-Mar-2015",1120,"2015","80","2015_80"
"42666","21-Mar-2015",1120,"2015","80","2015_80"
"42667","21-Mar-2015",1120,"2015","80","2015_80"
"42668","21-Mar-2015",1120,"2015","80","2015_80"
"42669","21-Mar-2015",1120,"2015","80","2015_80"
"42670","21-Mar-2015",1120,"2015","80","2015_80"
"42671","21-Mar-2015",1120,"2015","80","2015_80"
"42672","21-Mar-2015",1120,"2015","80","2015_80"
"42673","21-Mar-2015",1120,"2015","80","2015_80"
"42674","21-Mar-2015",1120,"2015","80","2015_80"
"42675","21-Mar-2015",1120,"2015","80","2015_80"
"42676","21-Mar-2015",1120,"2015","80","2015_80"
"42677","21-Mar-2015",1120,"2015","80","2015_80"
"42678","21-Mar-2015",1120,"2015","80","2015_80"
"42679","21-Mar-2015",1120,"2015","80","2015_80"
"42680","21-Mar-2015",1120,"2015","80","2015_80"
"42681","21-Mar-2015",1120,"2015","80","2015_80"
"42682","21-Mar-2015",1120,"2015","80","2015_80"
"42683","21-Mar-2015",1120,"2015","80","2015_80"
"42684","21-Mar-2015",1120,"2015","80","2015_80"
"42685","21-Mar-2015",1120,"2015","80","2015_80"
"42686","21-Mar-2015",1120,"2015","80","2015_80"
"42687","21-Mar-2015",1120,"2015","80","2015_80"
"42688","21-Mar-2015",1120,"2015","80","2015_80"
"42689","21-Mar-2015",1120,"2015","80","2015_80"
"42690","21-Mar-2015",1120,"2015","80","2015_80"
"42691","21-Mar-2015",1120,"2015","80","2015_80"
"42692","21-Mar-2015",1120,"2015","80","2015_80"
"42693","21-Mar-2015",1120,"2015","80","2015_80"
"42694","21-Mar-2015",1120,"2015","80","2015_80"
"42695","21-Mar-2015",1120,"2015","80","2015_80"
"42696","21-Mar-2015",1120,"2015","80","2015_80"
"42697","21-Mar-2015",1120,"2015","80","2015_80"
"42698","21-Mar-2015",1120,"2015","80","2015_80"
"42699","21-Mar-2015",1120,"2015","80","2015_80"
"42700","21-Mar-2015",1120,"2015","80","2015_80"
"42701","21-Mar-2015",1120,"2015","80","2015_80"
"42702","21-Mar-2015",1120,"2015","80","2015_80"
"42703","21-Mar-2015",1120,"2015","80","2015_80"
"42704","21-Mar-2015",1120,"2015","80","2015_80"
"42705","21-Mar-2015",1120,"2015","80","2015_80"
"42706","22-Mar-2015",1121,"2015","81","2015_81"
"42707","22-Mar-2015",1121,"2015","81","2015_81"
"42708","22-Mar-2015",1121,"2015","81","2015_81"
"42709","22-Mar-2015",1121,"2015","81","2015_81"
"42710","22-Mar-2015",1121,"2015","81","2015_81"
"42711","22-Mar-2015",1121,"2015","81","2015_81"
"42712","22-Mar-2015",1121,"2015","81","2015_81"
"42713","22-Mar-2015",1121,"2015","81","2015_81"
"42714","22-Mar-2015",1121,"2015","81","2015_81"
"42715","22-Mar-2015",1121,"2015","81","2015_81"
"42716","22-Mar-2015",1121,"2015","81","2015_81"
"42717","22-Mar-2015",1121,"2015","81","2015_81"
"42718","22-Mar-2015",1121,"2015","81","2015_81"
"42719","22-Mar-2015",1121,"2015","81","2015_81"
"42720","22-Mar-2015",1121,"2015","81","2015_81"
"42721","22-Mar-2015",1121,"2015","81","2015_81"
"42722","22-Mar-2015",1121,"2015","81","2015_81"
"42723","22-Mar-2015",1121,"2015","81","2015_81"
"42724","22-Mar-2015",1121,"2015","81","2015_81"
"42725","22-Mar-2015",1121,"2015","81","2015_81"
"42726","22-Mar-2015",1121,"2015","81","2015_81"
"42727","22-Mar-2015",1121,"2015","81","2015_81"
"42728","22-Mar-2015",1121,"2015","81","2015_81"
"42729","22-Mar-2015",1121,"2015","81","2015_81"
"42730","22-Mar-2015",1121,"2015","81","2015_81"
"42731","22-Mar-2015",1121,"2015","81","2015_81"
"42732","22-Mar-2015",1121,"2015","81","2015_81"
"42733","22-Mar-2015",1121,"2015","81","2015_81"
"42734","22-Mar-2015",1121,"2015","81","2015_81"
"42735","22-Mar-2015",1121,"2015","81","2015_81"
"42736","22-Mar-2015",1121,"2015","81","2015_81"
"42737","22-Mar-2015",1121,"2015","81","2015_81"
"42738","22-Mar-2015",1121,"2015","81","2015_81"
"42739","22-Mar-2015",1121,"2015","81","2015_81"
"42740","22-Mar-2015",1121,"2015","81","2015_81"
"42741","22-Mar-2015",1121,"2015","81","2015_81"
"42742","22-Mar-2015",1121,"2015","81","2015_81"
"42743","22-Mar-2015",1121,"2015","81","2015_81"
"42744","22-Mar-2015",1121,"2015","81","2015_81"
"42745","22-Mar-2015",1121,"2015","81","2015_81"
"42746","22-Mar-2015",1121,"2015","81","2015_81"
"42747","22-Mar-2015",1121,"2015","81","2015_81"
"42748","22-Mar-2015",1121,"2015","81","2015_81"
"42749","22-Mar-2015",1121,"2015","81","2015_81"
"42750","22-Mar-2015",1121,"2015","81","2015_81"
"42751","23-Mar-2015",1122,"2015","82","2015_82"
"42752","23-Mar-2015",1122,"2015","82","2015_82"
"42753","23-Mar-2015",1122,"2015","82","2015_82"
"42754","23-Mar-2015",1122,"2015","82","2015_82"
"42755","23-Mar-2015",1122,"2015","82","2015_82"
"42756","23-Mar-2015",1122,"2015","82","2015_82"
"42757","23-Mar-2015",1122,"2015","82","2015_82"
"42758","23-Mar-2015",1122,"2015","82","2015_82"
"42759","23-Mar-2015",1122,"2015","82","2015_82"
"42760","23-Mar-2015",1122,"2015","82","2015_82"
"42761","23-Mar-2015",1122,"2015","82","2015_82"
"42762","23-Mar-2015",1122,"2015","82","2015_82"
"42763","23-Mar-2015",1122,"2015","82","2015_82"
"42764","23-Mar-2015",1122,"2015","82","2015_82"
"42765","23-Mar-2015",1122,"2015","82","2015_82"
"42766","23-Mar-2015",1122,"2015","82","2015_82"
"42767","23-Mar-2015",1122,"2015","82","2015_82"
"42768","23-Mar-2015",1122,"2015","82","2015_82"
"42769","23-Mar-2015",1122,"2015","82","2015_82"
"42770","23-Mar-2015",1122,"2015","82","2015_82"
"42771","23-Mar-2015",1122,"2015","82","2015_82"
"42772","23-Mar-2015",1122,"2015","82","2015_82"
"42773","23-Mar-2015",1122,"2015","82","2015_82"
"42774","23-Mar-2015",1122,"2015","82","2015_82"
"42775","23-Mar-2015",1122,"2015","82","2015_82"
"42776","23-Mar-2015",1122,"2015","82","2015_82"
"42777","23-Mar-2015",1122,"2015","82","2015_82"
"42778","23-Mar-2015",1122,"2015","82","2015_82"
"42779","23-Mar-2015",1122,"2015","82","2015_82"
"42780","23-Mar-2015",1122,"2015","82","2015_82"
"42781","23-Mar-2015",1122,"2015","82","2015_82"
"42782","23-Mar-2015",1122,"2015","82","2015_82"
"42783","23-Mar-2015",1122,"2015","82","2015_82"
"42784","23-Mar-2015",1122,"2015","82","2015_82"
"42785","23-Mar-2015",1122,"2015","82","2015_82"
"42786","23-Mar-2015",1122,"2015","82","2015_82"
"42787","23-Mar-2015",1122,"2015","82","2015_82"
"42788","23-Mar-2015",1122,"2015","82","2015_82"
"42789","23-Mar-2015",1122,"2015","82","2015_82"
"42790","23-Mar-2015",1122,"2015","82","2015_82"
"42791","23-Mar-2015",1122,"2015","82","2015_82"
"42792","23-Mar-2015",1122,"2015","82","2015_82"
"42793","23-Mar-2015",1122,"2015","82","2015_82"
"42794","23-Mar-2015",1122,"2015","82","2015_82"
"42795","23-Mar-2015",1122,"2015","82","2015_82"
"42796","24-Mar-2015",1123,"2015","83","2015_83"
"42797","24-Mar-2015",1123,"2015","83","2015_83"
"42798","24-Mar-2015",1123,"2015","83","2015_83"
"42799","24-Mar-2015",1123,"2015","83","2015_83"
"42800","24-Mar-2015",1123,"2015","83","2015_83"
"42801","24-Mar-2015",1123,"2015","83","2015_83"
"42802","24-Mar-2015",1123,"2015","83","2015_83"
"42803","24-Mar-2015",1123,"2015","83","2015_83"
"42804","24-Mar-2015",1123,"2015","83","2015_83"
"42805","24-Mar-2015",1123,"2015","83","2015_83"
"42806","24-Mar-2015",1123,"2015","83","2015_83"
"42807","24-Mar-2015",1123,"2015","83","2015_83"
"42808","24-Mar-2015",1123,"2015","83","2015_83"
"42809","24-Mar-2015",1123,"2015","83","2015_83"
"42810","24-Mar-2015",1123,"2015","83","2015_83"
"42811","24-Mar-2015",1123,"2015","83","2015_83"
"42812","24-Mar-2015",1123,"2015","83","2015_83"
"42813","24-Mar-2015",1123,"2015","83","2015_83"
"42814","24-Mar-2015",1123,"2015","83","2015_83"
"42815","24-Mar-2015",1123,"2015","83","2015_83"
"42816","24-Mar-2015",1123,"2015","83","2015_83"
"42817","24-Mar-2015",1123,"2015","83","2015_83"
"42818","24-Mar-2015",1123,"2015","83","2015_83"
"42819","24-Mar-2015",1123,"2015","83","2015_83"
"42820","24-Mar-2015",1123,"2015","83","2015_83"
"42821","24-Mar-2015",1123,"2015","83","2015_83"
"42822","24-Mar-2015",1123,"2015","83","2015_83"
"42823","24-Mar-2015",1123,"2015","83","2015_83"
"42824","24-Mar-2015",1123,"2015","83","2015_83"
"42825","24-Mar-2015",1123,"2015","83","2015_83"
"42826","24-Mar-2015",1123,"2015","83","2015_83"
"42827","24-Mar-2015",1123,"2015","83","2015_83"
"42828","24-Mar-2015",1123,"2015","83","2015_83"
"42829","24-Mar-2015",1123,"2015","83","2015_83"
"42830","24-Mar-2015",1123,"2015","83","2015_83"
"42831","24-Mar-2015",1123,"2015","83","2015_83"
"42832","24-Mar-2015",1123,"2015","83","2015_83"
"42833","24-Mar-2015",1123,"2015","83","2015_83"
"42834","24-Mar-2015",1123,"2015","83","2015_83"
"42835","24-Mar-2015",1123,"2015","83","2015_83"
"42836","24-Mar-2015",1123,"2015","83","2015_83"
"42837","24-Mar-2015",1123,"2015","83","2015_83"
"42838","24-Mar-2015",1123,"2015","83","2015_83"
"42839","24-Mar-2015",1123,"2015","83","2015_83"
"42840","24-Mar-2015",1123,"2015","83","2015_83"
"42841","25-Mar-2015",1124,"2015","84","2015_84"
"42842","25-Mar-2015",1124,"2015","84","2015_84"
"42843","25-Mar-2015",1124,"2015","84","2015_84"
"42844","25-Mar-2015",1124,"2015","84","2015_84"
"42845","25-Mar-2015",1124,"2015","84","2015_84"
"42846","25-Mar-2015",1124,"2015","84","2015_84"
"42847","25-Mar-2015",1124,"2015","84","2015_84"
"42848","25-Mar-2015",1124,"2015","84","2015_84"
"42849","25-Mar-2015",1124,"2015","84","2015_84"
"42850","25-Mar-2015",1124,"2015","84","2015_84"
"42851","25-Mar-2015",1124,"2015","84","2015_84"
"42852","25-Mar-2015",1124,"2015","84","2015_84"
"42853","25-Mar-2015",1124,"2015","84","2015_84"
"42854","25-Mar-2015",1124,"2015","84","2015_84"
"42855","25-Mar-2015",1124,"2015","84","2015_84"
"42856","25-Mar-2015",1124,"2015","84","2015_84"
"42857","25-Mar-2015",1124,"2015","84","2015_84"
"42858","25-Mar-2015",1124,"2015","84","2015_84"
"42859","25-Mar-2015",1124,"2015","84","2015_84"
"42860","25-Mar-2015",1124,"2015","84","2015_84"
"42861","25-Mar-2015",1124,"2015","84","2015_84"
"42862","25-Mar-2015",1124,"2015","84","2015_84"
"42863","25-Mar-2015",1124,"2015","84","2015_84"
"42864","25-Mar-2015",1124,"2015","84","2015_84"
"42865","25-Mar-2015",1124,"2015","84","2015_84"
"42866","25-Mar-2015",1124,"2015","84","2015_84"
"42867","25-Mar-2015",1124,"2015","84","2015_84"
"42868","25-Mar-2015",1124,"2015","84","2015_84"
"42869","25-Mar-2015",1124,"2015","84","2015_84"
"42870","25-Mar-2015",1124,"2015","84","2015_84"
"42871","25-Mar-2015",1124,"2015","84","2015_84"
"42872","25-Mar-2015",1124,"2015","84","2015_84"
"42873","25-Mar-2015",1124,"2015","84","2015_84"
"42874","25-Mar-2015",1124,"2015","84","2015_84"
"42875","25-Mar-2015",1124,"2015","84","2015_84"
"42876","25-Mar-2015",1124,"2015","84","2015_84"
"42877","25-Mar-2015",1124,"2015","84","2015_84"
"42878","25-Mar-2015",1124,"2015","84","2015_84"
"42879","25-Mar-2015",1124,"2015","84","2015_84"
"42880","25-Mar-2015",1124,"2015","84","2015_84"
"42881","25-Mar-2015",1124,"2015","84","2015_84"
"42882","25-Mar-2015",1124,"2015","84","2015_84"
"42883","25-Mar-2015",1124,"2015","84","2015_84"
"42884","25-Mar-2015",1124,"2015","84","2015_84"
"42885","25-Mar-2015",1124,"2015","84","2015_84"
"42886","26-Mar-2015",1125,"2015","85","2015_85"
"42887","26-Mar-2015",1125,"2015","85","2015_85"
"42888","26-Mar-2015",1125,"2015","85","2015_85"
"42889","26-Mar-2015",1125,"2015","85","2015_85"
"42890","26-Mar-2015",1125,"2015","85","2015_85"
"42891","26-Mar-2015",1125,"2015","85","2015_85"
"42892","26-Mar-2015",1125,"2015","85","2015_85"
"42893","26-Mar-2015",1125,"2015","85","2015_85"
"42894","26-Mar-2015",1125,"2015","85","2015_85"
"42895","26-Mar-2015",1125,"2015","85","2015_85"
"42896","26-Mar-2015",1125,"2015","85","2015_85"
"42897","26-Mar-2015",1125,"2015","85","2015_85"
"42898","26-Mar-2015",1125,"2015","85","2015_85"
