* Project:       Hupsel
* File content:  soil physical parameters
* File name:     SoilPhysParam.csv
* Model version: Swap 4.0.1
* Generated at:  2022-01-03 15:23:48
layer,head(cm),theta(cm3.cm3),C(cm-1),RelSat(-),k(cm.d-1)
         2, -2.3329099E+00,  3.7949911E-01,  4.1800107E-04,  9.9860864E-01,  1.1261445E+01
         2, -2.5662008E+00,  3.7939701E-01,  4.5726230E-04,  9.9832503E-01,  1.1131386E+01
         2, -2.8228209E+00,  3.7927416E-01,  5.0012292E-04,  9.9798378E-01,  1.0989939E+01
         2, -3.1051030E+00,  3.7912638E-01,  5.4688493E-04,  9.9757327E-01,  1.0836225E+01
         2, -3.4156133E+00,  3.7894864E-01,  5.9786665E-04,  9.9707954E-01,  1.0669330E+01
         2, -3.7571747E+00,  3.7873493E-01,  6.5340057E-04,  9.9648591E-01,  1.0488305E+01
         2, -4.1328921E+00,  3.7847806E-01,  7.1382981E-04,  9.9577239E-01,  1.0292180E+01
         2, -4.5461813E+00,  3.7816944E-01,  7.7950284E-04,  9.9491511E-01,  1.0079970E+01
         2, -5.0007995E+00,  3.7779883E-01,  8.5076600E-04,  9.9388563E-01,  9.8506991E+00
         2, -5.5008794E+00,  3.7735402E-01,  9.2795309E-04,  9.9265007E-01,  9.6034146E+00
         2, -6.0509674E+00,  3.7682055E-01,  1.0113712E-03,  9.9116820E-01,  9.3372198E+00
         2, -6.6560641E+00,  3.7618127E-01,  1.1012821E-03,  9.8939242E-01,  9.0513059E+00
         2, -7.3216705E+00,  3.7541597E-01,  1.1978776E-03,  9.8726658E-01,  8.7449956E+00
         2, -8.0538375E+00,  3.7450089E-01,  1.3012490E-03,  9.8472470E-01,  8.4177950E+00
         2, -8.8592213E+00,  3.7340829E-01,  1.4113476E-03,  9.8168971E-01,  8.0694546E+00
         2, -9.7451434E+00,  3.7210595E-01,  1.5279378E-03,  9.7807208E-01,  7.7000410E+00
         2, -1.0719658E+01,  3.7055673E-01,  1.6505408E-03,  9.7376868E-01,  7.3100170E+00
         2, -1.1791624E+01,  3.6871822E-01,  1.7783698E-03,  9.6866173E-01,  6.9003286E+00
         2, -1.2970786E+01,  3.6654257E-01,  1.9102592E-03,  9.6261825E-01,  6.4724945E+00
         2, -1.4267864E+01,  3.6397647E-01,  2.0445930E-03,  9.5549019E-01,  6.0286919E+00
         2, -1.5694651E+01,  3.6096158E-01,  2.1792369E-03,  9.4711549E-01,  5.5718288E+00
         2, -1.7264116E+01,  3.5743540E-01,  2.3114891E-03,  9.3732055E-01,  5.1055900E+00
         2, -1.8990528E+01,  3.5333274E-01,  2.4380610E-03,  9.2592428E-01,  4.6344428E+00
         2, -2.0889580E+01,  3.4858799E-01,  2.5551085E-03,  9.1274442E-01,  4.1635837E+00
         2, -2.2978538E+01,  3.4313815E-01,  2.6583318E-03,  8.9760597E-01,  3.6988139E+00
         2, -2.5276392E+01,  3.3692672E-01,  2.7431601E-03,  8.8035199E-01,  3.2463307E+00
         2, -2.7804032E+01,  3.2990826E-01,  2.8050293E-03,  8.6085629E-01,  2.8124382E+00
         2, -3.0584435E+01,  3.2205340E-01,  2.8397432E-03,  8.3903721E-01,  2.4031885E+00
         2, -3.3642878E+01,  3.1335362E-01,  2.8438897E-03,  8.1487117E-01,  2.0239886E+00
         2, -3.7007166E+01,  3.0382552E-01,  2.8152585E-03,  7.8840422E-01,  1.6792169E+00
         2, -4.0707883E+01,  2.9351347E-01,  2.7531916E-03,  7.5975965E-01,  1.3719069E+00
         2, -4.4778671E+01,  2.8249042E-01,  2.6587933E-03,  7.2914005E-01,  1.1035490E+00
         2, -4.9256538E+01,  2.7085614E-01,  2.5349442E-03,  6.9682261E-01,  8.7404656E-01
         2, -5.4182192E+01,  2.5873312E-01,  2.3860978E-03,  6.6314755E-01,  6.8183422E-01
         2, -5.9600411E+01,  2.4626031E-01,  2.2178852E-03,  6.2850086E-01,  5.2413542E-01
         2, -6.5560452E+01,  2.3358557E-01,  2.0365923E-03,  5.9329325E-01,  3.9731185E-01
         2, -7.2116497E+01,  2.2085765E-01,  1.8486005E-03,  5.5793791E-01,  2.9724486E-01
         2, -7.9328147E+01,  2.0821872E-01,  1.6598793E-03,  5.2282977E-01,  2.1969210E-01
         2, -8.7260962E+01,  1.9579818E-01,  1.4755980E-03,  4.8832829E-01,  1.6057807E-01
         2, -9.5987058E+01,  1.8370825E-01,  1.2998903E-03,  4.5474515E-01,  1.1619785E-01
         2, -1.0558576E+02,  1.7204137E-01,  1.1357698E-03,  4.2233713E-01,  8.3332844E-02
         2, -1.1614434E+02,  1.6086940E-01,  9.8517122E-04,  3.9130390E-01,  5.9291361E-02
         2, -1.2775877E+02,  1.5024433E-01,  8.4907839E-04,  3.6178981E-01,  4.1893762E-02
         2, -1.4053465E+02,  1.4019985E-01,  7.2769868E-04,  3.3388846E-01,  2.9422783E-02
         2, -1.5458812E+02,  1.3075369E-01,  6.2065092E-04,  3.0764913E-01,  2.0556662E-02
         2, -1.7004693E+02,  1.2191021E-01,  5.2714273E-04,  2.8308392E-01,  1.4298045E-02
         2, -1.8705162E+02,  1.1366298E-01,  4.4612349E-04,  2.6017494E-01,  9.9069494E-03
         2, -2.0575678E+02,  1.0599721E-01,  3.7640722E-04,  2.3888113E-01,  6.8421282E-03
         2, -2.2633246E+02,  9.8891924E-02,  3.1676510E-04,  2.1914423E-01,  4.7124467E-03
         2, -2.4896571E+02,  9.2321836E-02,  2.6599087E-04,  2.0089399E-01,  3.2381124E-03
         2, -2.7386228E+02,  8.6258849E-02,  2.2294372E-04,  1.8405236E-01,  2.2206858E-03
         2, -3.0124851E+02,  8.0673299E-02,  1.8657361E-04,  1.6853694E-01,  1.5204356E-03
         2, -3.3137336E+02,  7.5534914E-02,  1.5593370E-04,  1.5426365E-01,  1.0395611E-03
         2, -3.6451069E+02,  7.0813538E-02,  1.3018359E-04,  1.4114872E-01,  7.0995469E-04
         2, -4.0096176E+02,  6.6479662E-02,  1.0858665E-04,  1.2911017E-01,  4.8438660E-04
         2, -4.4105794E+02,  6.2504807E-02,  9.0503565E-05,  1.1806891E-01,  3.3022019E-04
         2, -4.8516373E+02,  5.8861775E-02,  7.5383931E-05,  1.0794938E-01,  2.2496924E-04
         2, -5.3368010E+02,  5.5524809E-02,  6.2756914E-05,  9.8680026E-02,  1.5317902E-04
         2, -5.8704811E+02,  5.2469678E-02,  5.2221878E-05,  9.0193551E-02,  1.0424919E-04
         2, -6.4575293E+02,  4.9673710E-02,  4.3439376E-05,  8.2426972E-02,  7.0921392E-05
         2, -7.1032822E+02,  4.7115781E-02,  3.6122821E-05,  7.5321614E-02,  4.8232675E-05
         2, -7.8136104E+02,  4.4776281E-02,  3.0030949E-05,  6.8823003E-02,  3.2793562E-05
         2, -8.5949714E+02,  4.2637057E-02,  2.4961140E-05,  6.2880713E-02,  2.2291467E-05
         2, -9.4544686E+02,  4.0681342E-02,  2.0743557E-05,  5.7448172E-02,  1.5149835E-05
         2, -1.0399915E+03,  3.8893683E-02,  1.7236077E-05,  5.2482452E-02,  1.0294612E-05
         2, -1.1439907E+03,  3.7259857E-02,  1.4319924E-05,  4.7944047E-02,  6.9944937E-06
         2, -1.2583898E+03,  3.5766793E-02,  1.1895949E-05,  4.3796647E-02,  4.7517786E-06
         2, -1.3842287E+03,  3.4402490E-02,  9.8814561E-06,  4.0006916E-02,  3.2278814E-06
         2, -1.5226516E+03,  3.3155939E-02,  8.2075298E-06,  3.6544275E-02,  2.1925370E-06
         2, -1.6749168E+03,  3.2017050E-02,  6.8167724E-06,  3.3380694E-02,  1.4891886E-06
         2, -1.8424085E+03,  3.0976579E-02,  5.6614045E-06,  3.0490498E-02,  1.0114173E-06
         2, -2.0266493E+03,  3.0026064E-02,  4.7016705E-06,  2.7850178E-02,  6.8689878E-07
         2, -2.2293142E+03,  2.9157759E-02,  3.9045030E-06,  2.5438219E-02,  4.6648733E-07
         2, -2.4522457E+03,  2.8364577E-02,  3.2424056E-06,  2.3234936E-02,  3.1679208E-07
         2, -2.6974702E+03,  2.7640038E-02,  2.6925202E-06,  2.1222328E-02,  2.1512866E-07
         2, -2.9672172E+03,  2.6978215E-02,  2.2358482E-06,  1.9383930E-02,  1.4608765E-07
         2, -3.2639390E+03,  2.6373690E-02,  1.8566020E-06,  1.7704694E-02,  9.9202240E-08
         2, -3.5903329E+03,  2.5821510E-02,  1.5416635E-06,  1.6170860E-02,  6.7363314E-08
         2, -3.9493662E+03,  2.5317148E-02,  1.2801346E-06,  1.4769856E-02,  4.5742554E-08
         2, -4.3443028E+03,  2.4856469E-02,  1.0629620E-06,  1.3490192E-02,  3.1060842E-08
         2, -4.7787331E+03,  2.4435692E-02,  8.8262577E-07,  1.2321368E-02,  2.1091264E-08
         2, -5.2566064E+03,  2.4051365E-02,  7.3287978E-07,  1.1253791E-02,  1.4321520E-08
         2, -5.7822670E+03,  2.3700330E-02,  6.0853650E-07,  1.0278695E-02,  9.7246339E-09
         2, -6.3604937E+03,  2.3379707E-02,  5.0528761E-07,  9.3880750E-03,  6.6032149E-09
         2, -6.9965431E+03,  2.3086861E-02,  4.1955521E-07,  8.5746144E-03,  4.4836939E-09
         2, -7.6961974E+03,  2.2819387E-02,  3.4836803E-07,  7.8316311E-03,  3.0444940E-09
         2, -8.4658171E+03,  2.2575088E-02,  2.8925868E-07,  7.1530209E-03,  2.0672508E-09
         2, -9.3123988E+03,  2.2351955E-02,  2.4017822E-07,  6.5332078E-03,  1.4036870E-09
         2, -1.0243639E+04,  2.2148155E-02,  1.9942523E-07,  5.9670986E-03,  9.5311784E-10
         2, -1.1268003E+04,  2.1962015E-02,  1.6558690E-07,  5.4500408E-03,  6.4717581E-10
         2, -1.2394803E+04,  2.1792003E-02,  1.3749007E-07,  4.9777849E-03,  4.3943781E-10
         2, -1.3634283E+04,  2.1636722E-02,  1.1416061E-07,  4.5464494E-03,  2.9838165E-10
         2, -1.4997711E+04,  2.1494896E-02,  9.4789636E-08,  4.1524889E-03,  2.0260327E-10
         2, -1.6497483E+04,  2.1365359E-02,  7.8705513E-08,  3.7926651E-03,  1.3756896E-10
         2, -1.8147231E+04,  2.1247047E-02,  6.5350544E-08,  3.4640204E-03,  9.3410183E-11
         2, -1.9961954E+04,  2.1138987E-02,  5.4261658E-08,  3.1638532E-03,  6.3426066E-11
         2, -2.1958149E+04,  2.1040291E-02,  4.5054352E-08,  2.8896959E-03,  4.3066656E-11
         2, -2.4153964E+04,  2.0950146E-02,  3.7409362E-08,  2.6392949E-03,  2.9242492E-11
         2, -2.6569361E+04,  2.0867813E-02,  3.1061593E-08,  2.4105917E-03,  1.9855805E-11
         2, -2.9226297E+04,  2.0792614E-02,  2.5790934E-08,  2.2017062E-03,  1.3482192E-11
         2, -3.2148926E+04,  2.0723932E-02,  2.1414618E-08,  2.0109212E-03,  9.1544747E-12
         2, -3.5363819E+04,  2.0661201E-02,  1.7780891E-08,  1.8366683E-03,  6.2159324E-12
         2, -3.8900201E+04,  2.0603905E-02,  1.4763749E-08,  1.6775148E-03,  4.2206475E-12
         2, -4.2790221E+04,  2.0551575E-02,  1.2258568E-08,  1.5321525E-03,  2.8658393E-12
         2, -4.7069243E+04,  2.0503779E-02,  1.0178477E-08,  1.3993863E-03,  1.9459180E-12
         2, -5.1776167E+04,  2.0460125E-02,  8.4513450E-09,  1.2781247E-03,  1.3212872E-12
         2, -5.6953784E+04,  2.0420253E-02,  7.0172804E-09,  1.1673708E-03,  8.9715993E-13
         2, -6.2649163E+04,  2.0383837E-02,  5.8265544E-09,  1.0662141E-03,  6.0917559E-13
         2, -6.8914079E+04,  2.0350576E-02,  4.8378764E-09,  9.7382292E-04,  1.0000000E-10
         2, -7.5805487E+04,  2.0320198E-02,  4.0169619E-09,  8.8943778E-04,  1.0000000E-10
         2, -8.3386035E+04,  2.0292451E-02,  3.3353441E-09,  8.1236489E-04,  1.0000000E-10
         2, -9.1724639E+04,  2.0267109E-02,  2.7693864E-09,  7.4197064E-04,  1.0000000E-10
         2, -1.0089710E+05,  2.0243963E-02,  2.2994633E-09,  6.7767629E-04,  1.0000000E-10
         2, -1.1098681E+05,  2.0222823E-02,  1.9092789E-09,  6.1895327E-04,  1.0000000E-10
         2, -1.2208549E+05,  2.0203515E-02,  1.5853030E-09,  5.6531879E-04,  1.0000000E-10
         2, -1.3429404E+05,  2.0185879E-02,  1.3163009E-09,  5.1633194E-04,  1.0000000E-10
         2, -1.4772345E+05,  2.0169772E-02,  1.0929444E-09,  4.7158996E-04,  1.0000000E-10
         2, -1.6249579E+05,  2.0155061E-02,  9.0748813E-10,  4.3072503E-04,  1.0000000E-10
         2, -1.7874537E+05,  2.0141624E-02,  7.5350101E-10,  3.9340119E-04,  1.0000000E-10
         2, -1.9661991E+05,  2.0129352E-02,  6.2564319E-10,  3.5931160E-04,  1.0000000E-10
         2, -2.1628190E+05,  2.0118143E-02,  5.1948092E-10,  3.2817598E-04,  1.0000000E-10
         2, -2.3791009E+05,  2.0107906E-02,  4.3133280E-10,  2.9973838E-04,  1.0000000E-10
         2, -2.6170110E+05,  2.0098555E-02,  3.5814209E-10,  2.7376499E-04,  1.0000000E-10
         2, -2.8787121E+05,  2.0090015E-02,  2.9737074E-10,  2.5004229E-04,  1.0000000E-10
         2, -3.1665833E+05,  2.0082215E-02,  2.4691138E-10,  2.2837525E-04,  1.0000000E-10
         2, -3.4832416E+05,  2.0075091E-02,  2.0501422E-10,  2.0858573E-04,  1.0000000E-10
         2, -3.8315658E+05,  2.0068584E-02,  1.7022638E-10,  1.9051104E-04,  1.0000000E-10
         2, -4.2147224E+05,  2.0062641E-02,  1.4134151E-10,  1.7400258E-04,  1.0000000E-10
         2, -4.6361946E+05,  2.0057213E-02,  1.1735798E-10,  1.5892465E-04,  1.0000000E-10
         2, -5.0998141E+05,  2.0052255E-02,  9.7444085E-11,  1.4515327E-04,  1.0000000E-10
         2, -5.6097955E+05,  2.0047727E-02,  8.0909283E-11,  1.3257522E-04,  1.0000000E-10
         2, -6.1707750E+05,  2.0043591E-02,  6.7180190E-11,  1.2108711E-04,  1.0000000E-10
         2, -6.7878525E+05,  2.0039814E-02,  5.5780718E-11,  1.1059449E-04,  1.0000000E-10
         2, -7.4666378E+05,  2.0036364E-02,  4.6315566E-11,  1.0101109E-04,  1.0000000E-10
         2, -8.2133016E+05,  2.0033213E-02,  3.8456508E-11,  9.2258119E-05,  1.0000000E-10
         2, -9.0346317E+05,  2.0030335E-02,  3.1931014E-11,  8.4263628E-05,  1.0000000E-10
         2, -9.9380949E+05,  2.0027706E-02,  2.6512799E-11,  7.6961888E-05,  1.0000000E-10
         2, -1.0931904E+06,  2.0025305E-02,  2.2013974E-11,  7.0292869E-05,  1.0000000E-10
         2, -1.2025095E+06,  2.0023113E-02,  1.8278533E-11,  6.4201744E-05,  1.0000000E-10
         2, -1.3227604E+06,  2.0021110E-02,  1.5176939E-11,  5.8638436E-05,  1.0000000E-10
         2, -1.4550365E+06,  2.0019281E-02,  1.2601640E-11,  5.3557209E-05,  1.0000000E-10
         2, -1.6005401E+06,  2.0017610E-02,  1.0463331E-11,  4.8916288E-05,  1.0000000E-10
         2, -1.7605941E+06,  2.0016084E-02,  8.6878600E-12,  4.4677519E-05,  1.0000000E-10
         2, -1.9366535E+06,  2.0014690E-02,  7.2136603E-12,  4.0806055E-05,  1.0000000E-10
         2, -2.1303189E+06,  2.0013417E-02,  5.9896102E-12,  3.7270066E-05,  1.0000000E-10
         2, -2.3433508E+06,  2.0012255E-02,  4.9732630E-12,  3.4040483E-05,  1.0000000E-10
         2, -2.5776859E+06,  2.0011193E-02,  4.1293748E-12,  3.1090755E-05,  1.0000000E-10
         2, -2.8354545E+06,  2.0010223E-02,  3.4286817E-12,  2.8396632E-05,  1.0000000E-10
         2, -3.1189999E+06,  2.0009337E-02,  2.8468858E-12,  2.5935964E-05,  1.0000000E-10
         2, -3.4308999E+06,  2.0008528E-02,  2.3638119E-12,  2.3688521E-05,  1.0000000E-10
         2, -3.7739899E+06,  2.0007789E-02,  1.9627084E-12,  2.1635827E-05,  1.0000000E-10
         2, -4.1513889E+06,  2.0007114E-02,  1.6296662E-12,  1.9761006E-05,  1.0000000E-10
         2, -4.5665278E+06,  2.0006498E-02,  1.3531363E-12,  1.8048645E-05,  1.0000000E-10
         2, -5.0231805E+06,  2.0005934E-02,  1.1235293E-12,  1.6484667E-05,  1.0000000E-10
         2, -5.5254986E+06,  2.0005420E-02,  9.3288320E-13,  1.5056212E-05,  1.0000000E-10
         2, -6.0780485E+06,  2.0004951E-02,  7.7458689E-13,  1.3751538E-05,  1.0000000E-10
         2, -6.6858533E+06,  2.0004522E-02,  6.4315110E-13,  1.2559919E-05,  1.0000000E-10
         2, -7.3544386E+06,  2.0004130E-02,  5.3401799E-13,  1.1471558E-05,  1.0000000E-10
         2, -8.0898825E+06,  2.0003772E-02,  4.4340313E-13,  1.0477507E-05,  1.0000000E-10
         2, -8.8988707E+06,  2.0003445E-02,  3.6816426E-13,  9.5695939E-06,  1.0000000E-10
         2, -9.7887578E+06,  2.0003147E-02,  3.0569230E-13,  8.7403549E-06,  1.0000000E-10
         2, -1.0000000E+07,  2.0003083E-02,  2.9322029E-13,  8.5646772E-06,  1.0000000E-10
